WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,valoracion,UTMX,UTMY,HUSO,DEMARCACIO,unidades
"POINT (230120.572682134 4730936.11422243)","195",NO01270031,PO4,0.04000000000,< LQ,"721692","4729224","29",CHMS,mg PO4/l
"POINT (107450.273283681 4728140.87797356)","196",NO01550002,PO4,0.02500000000,< LQ,"599655","4717746","29",CHMS,mg PO4/l
"POINT (119369.774114487 4731986.09468414)","197",NO01550003,PO4,0.02500000000,< LQ,"611252","4722419","29",CHMS,mg PO4/l
"POINT (126726.288771975 4722271.60237649)","198",NO01550007,PO4,0.02500000000,< LQ,"619266","4713265","29",CHMS,mg PO4/l
"POINT (125410.193079945 4716333.58598435)","199",NO01550009,PO4,0.06250000000,< LQ,"618375","4707258","29",CHMS,mg PO4/l
"POINT (110065.992221865 4732922.08254353)","200",NO01550011,PO4,0.03666666667,< LQ,"601921","4722692","29",CHMS,mg PO4/l
"POINT (109188.156773223 4733810.05666822)","201",NO01550013,PO4,0.02500000000,< LQ,"600984","4723514","29",CHMS,mg PO4/l
"POINT (112067.579711336 4719172.1816529)","202",NO01550015,PO4,0.02500000000,< LQ,"604887","4709142","29",CHMS,mg PO4/l
"POINT (132602.527241802 4729020.82554423)","203",NO01560005,PO4,0.05500000000,< LQ,"624641","4720403","29",CHMS,mg PO4/l
"POINT (132532.89633585 4719249.88834036)","204",NO01560009,PO4,0.06250000000,< LQ,"625263","4710666","29",CHMS,mg PO4/l
"POINT (146638.016942817 4720682.03447131)","205",NO01560011,PO4,0.06250000000,< LQ,"639212","4713090","29",CHMS,mg PO4/l
"POINT (134376.069188874 4725058.54443281)","206",NO01560013,PO4,0.05500000000,< LQ,"626688","4716582","29",CHMS,mg PO4/l
"POINT (161728.49655866 4716898.86451578)","207",NO01570006,PO4,0.02500000000,< LQ,"654514","4710388","29",CHMS,mg PO4/l
"POINT (181763.465702819 4717335.62022367)","208",NO01570008,PO4,0.02500000000,< LQ,"674448","4712240","29",CHMS,mg PO4/l
"POINT (178963.427129121 4728134.56660238)","209",NO01570010,PO4,0.04000000000,< LQ,"670893","4722804","29",CHMS,mg PO4/l
"POINT (167203.58054305 4721711.86540816)","210",NO01570020,PO4,0.02500000000,< LQ,"659629","4715571","29",CHMS,mg PO4/l
"POINT (170590.188473632 4717366.93384329)","211",NO01570021,PO4,0.04000000000,< LQ,"663311","4711481","29",CHMS,mg PO4/l
"POINT (177779.988264156 4731162.83590985)","212",NO01570022,PO4,0.04000000000,< LQ,"669499","4725738","29",CHMS,mg PO4/l
"POINT (176744.723932462 4726100.75636074)","213",NO01570023 ,PO4,0.04000000000,< LQ,"668826","4720620","29",CHMS,mg PO4/l
"POINT (204685.792147813 4716318.8850783)","214",NO01580003,PO4,0.06785714286,< LQ,"697368","4712848","29",CHMS,mg PO4/l
"POINT (186987.398253701 4713919.80474745)","215",NO01580007,PO4,0.11166666667,< LQ,"679896","4709205","29",CHMS,mg PO4/l
"POINT (187133.49092209 4724669.11395589)","216",NO01580011,PO4,0.02500000000,< LQ,"679281","4719929","29",CHMS,mg PO4/l
"POINT (190849.385410644 4717671.02997505)","217",NO01580024,PO4,0.06333333333,< LQ,"683480","4713217","29",CHMS,mg PO4/l
"POINT (207118.426934967 4716645.79170647)","218",NO01580025,PO4,0.04375000000,< LQ,"699770","4713346","29",CHMS,mg PO4/l
"POINT (196555.416141345 4724544.36733768)","219",NO01580027,PO4,0.06666666667,< LQ,"688681","4720472","29",CHMS,mg PO4/l
"POINT (202036.844521775 4714089.29672454)","220",NO01580028,PO4,0.06250000000,< LQ,"694885","4710438","29",CHMS,mg PO4/l
"POINT (189905.216001003 4716256.18384136)","221",NO01580030,PO4,0.05833333333,< LQ,"682639","4711740","29",CHMS,mg PO4/l
"POINT (190374.550123149 4715899.82362498)","222",NO01580031,PO4,0.05833333333,< LQ,"683132","4711418","29",CHMS,mg PO4/l
"POINT (193821.289660897 4719850.83109238)","223",NO01580032,PO4,0.07277777778,< LQ,"686288","4715600","29",CHMS,mg PO4/l
"POINT (221379.413277996 4722301.11307384)","224",NO01580040,PO4,0.05833333333,< LQ,"713588","4719994","29",CHMS,mg PO4/l
"POINT (228093.304704327 4720898.53740292)","225",NO01590001,PO4,0.05833333333,< LQ,"720382","4719071","29",CHMS,mg PO4/l
"POINT (223055.559436668 4716698.22619507)","226",NO01590003,PO4,0.03750000000,< LQ,"715656","4714526","29",CHMS,mg PO4/l
"POINT (219460.493571143 4723510.58398593)","227",NO01590005,PO4,0.06666666667,< LQ,"711589","4721064","29",CHMS,mg PO4/l
"POINT (211485.608055554 4721969.88935079)","228",NO01590012,PO4,0.06250000000,< LQ,"703747","4718963","29",CHMS,mg PO4/l
"POINT (220419.092397547 4724283.92666206)","229",NO01590013,PO4,0.05312500000,< LQ,"712490","4721903","29",CHMS,mg PO4/l
"POINT (219401.269217111 4726529.63732436)","230",NO01590017,PO4,0.04000000000,< LQ,"711316","4724070","29",CHMS,mg PO4/l
"POINT (212296.243962572 4718837.03830666)","231",NO01590018,PO4,0.04000000000,< LQ,"704777","4715897","29",CHMS,mg PO4/l
"POINT (68663.5276514604 4704179.82107817)","232",NO01860002,PO4,0.02500000000,< LQ,"562735","4691154","29",CHMS,mg PO4/l
"POINT (68307.1964156472 4714183.30806866)","233",NO01860003,PO4,0.02500000000,< LQ,"561675","4701085","29",CHMS,mg PO4/l
"POINT (84931.961360925 4713384.31759451)","234",NO01870001,PO4,0.04375000000,< LQ,"578279","4701463","29",CHMS,mg PO4/l
"POINT (98542.6493301513 4699556.19723309)","235",NO01870003,PO4,1.75875000000,> Valor frontera,"592804","4688656","29",CHMS,mg PO4/l
"POINT (89745.3369972195 4706234.56794547)","236",NO01870006,PO4,0.05250000000,< LQ,"583575","4694685","29",CHMS,mg PO4/l
"POINT (74131.0222114504 4711142.09584819)","237",NO01870014,PO4,0.02500000000,< LQ,"567686","4698469","29",CHMS,mg PO4/l
"POINT (78575.4290608172 4705168.02629831)","238",NO01870015,PO4,1.01125000000,> Valor frontera,"572531","4692836","29",CHMS,mg PO4/l
"POINT (76661.5288863447 4706515.14223271)","239",NO01870018,PO4,0.09166666667,< LQ,"570531","4694042","29",CHMS,mg PO4/l
"POINT (87861.8942761061 4701097.24807413)","240",NO01870030,PO4,0.07000000000,< LQ,"582062","4689438","29",CHMS,mg PO4/l
"POINT (75536.6045099644 4715238.00468657)","241",NO01870031,PO4,0.04375000000,< LQ,"568796","4702645","29",CHMS,mg PO4/l
"POINT (79213.8350999213 4709756.15719161)","242",NO01870032,PO4,0.04375000000,< LQ,"572843","4697448","29",CHMS,mg PO4/l
"POINT (76249.8471605422 4706731.16217395)","243",NO01870033,PO4,0.04375000000,< LQ,"570106","4694228","29",CHMS,mg PO4/l
"POINT (122412.433300816 4713692.58470193)","244",NO01880001,PO4,0.15937500000,< LQ,"615576","4704416","29",CHMS,mg PO4/l
"POINT (104415.883758194 4698517.10231867)","245",NO01880006,PO4,0.08312500000,< LQ,"598725","4688035","29",CHMS,mg PO4/l
"POINT (103758.836615599 4709296.7612957)","246",NO01880010,PO4,0.05250000000,< LQ,"597311","4698722","29",CHMS,mg PO4/l
"POINT (126068.48041989 4712236.50075329)","247",NO01880011,PO4,0.03750000000,< LQ,"619320","4703224","29",CHMS,mg PO4/l
"POINT (121295.92986312 4714231.64255925)","248",NO01880015,PO4,0.20916666667,> LQ y < Valor frontera,"614426","4704874","29",CHMS,mg PO4/l
"POINT (123454.663140786 4715348.73443583)","249",NO01880022,PO4,0.07833333333,< LQ,"616497","4706139","29",CHMS,mg PO4/l
"POINT (109952.428852981 4712146.87331179)","250",NO01880023,PO4,0.02500000000,< LQ,"603277","4701997","29",CHMS,mg PO4/l
"POINT (119466.451262378 4711725.5135493)","251",NO01880030 ,PO4,0.12214285714,< LQ,"612781","4702249","29",CHMS,mg PO4/l
"POINT (142389.044280433 4710256.41607501)","252",NO01890001,PO4,0.02500000000,< LQ,"635716","4702404","29",CHMS,mg PO4/l
"POINT (148902.523118087 4694737.23612511)","253",NO01890005,PO4,0.04375000000,< LQ,"643299","4687403","29",CHMS,mg PO4/l
"POINT (137374.889003063 4699569.73297773)","254",NO01890006,PO4,0.03666666667,< LQ,"631475","4691405","29",CHMS,mg PO4/l
"POINT (150950.217669678 4711526.71395193)","255",NO01890012,PO4,0.02500000000,< LQ,"644155","4704274","29",CHMS,mg PO4/l
"POINT (146678.53447755 4697426.00065518)","256",NO01890016,PO4,0.02500000000,< LQ,"640894","4689925","29",CHMS,mg PO4/l
"POINT (129609.920776718 4700870.04554174)","257",NO01890017,PO4,0.02500000000,< LQ,"623649","4692153","29",CHMS,mg PO4/l
"POINT (132931.233681885 4702389.98052959)","258",NO01890031,PO4,0.04375000000,< LQ,"626850","4693901","29",CHMS,mg PO4/l
"POINT (155056.530387019 4701948.37856077)","259",NO01890032 ,PO4,0.02500000000,< LQ,"648922","4695021","29",CHMS,mg PO4/l
"POINT (178194.068912924 4702750.30386095)","260",NO01900002,PO4,0.06250000000,< LQ,"671921","4697452","29",CHMS,mg PO4/l
"POINT (177663.157631645 4699473.59064706)","261",NO01900003,PO4,0.04375000000,< LQ,"671623","4694149","29",CHMS,mg PO4/l
"POINT (179833.48706377 4708627.55193605)","262",NO01900013,PO4,0.02500000000,< LQ,"673140","4703425","29",CHMS,mg PO4/l
"POINT (166447.57025522 4705759.60483241)","263",NO01900015,PO4,0.06250000000,< LQ,"660003","4699622","29",CHMS,mg PO4/l
"POINT (174654.292621413 4705731.30402972)","264",NO01900016,PO4,0.67187500000,> Valor frontera,"668183","4700173","29",CHMS,mg PO4/l
"POINT (171091.886266501 4704441.22980929)","265",NO01900017,PO4,0.03750000000,< LQ,"664724","4698636","29",CHMS,mg PO4/l
"POINT (168521.460649834 4705980.02052932)","266",NO01900019,PO4,0.02500000000,< LQ,"662054","4699988","29",CHMS,mg PO4/l
"POINT (169935.069238517 4694969.70430717)","267",NO01900021,PO4,0.02500000000,< LQ,"664239","4689116","29",CHMS,mg PO4/l
"POINT (160065.520319964 4695729.66309295)","268",NO01900022,PO4,0.02500000000,< LQ,"654351","4689178","29",CHMS,mg PO4/l
"POINT (174922.012123266 4703517.78143403)","269",NO01900033,PO4,0.02500000000,< LQ,"668606","4697986","29",CHMS,mg PO4/l
"POINT (186958.884342342 4708776.80678005)","270",NO01910004,PO4,0.06785714286,< LQ,"680231","4704077","29",CHMS,mg PO4/l
"POINT (186076.64715139 4702992.96208042)","271",NO01910006,PO4,0.02500000000,< LQ,"679760","4698250","29",CHMS,mg PO4/l
"POINT (195552.793074306 4702955.14078521)","272",NO01910013,PO4,0.06250000000,< LQ,"689208","4698881","29",CHMS,mg PO4/l
"POINT (197456.506280609 4695776.05117813)","273",NO01910016,PO4,0.04000000000,< LQ,"691612","4691859","29",CHMS,mg PO4/l
"POINT (184787.458947244 4695179.988325)","274",NO01910020,PO4,0.05714285714,< LQ,"679026","4690372","29",CHMS,mg PO4/l
"POINT (190457.285218514 4711422.33696986)","275",NO01910030,PO4,0.02500000000,< LQ,"683531","4706961","29",CHMS,mg PO4/l
"POINT (203179.674011023 4695765.58814759)","276",NO01910031,PO4,0.04000000000,< LQ,"697318","4692252","29",CHMS,mg PO4/l
"POINT (211141.747746008 4696287.83668505)","277",NO01920010,PO4,0.05000000000,< LQ,"705219","4693334","29",CHMS,mg PO4/l
"POINT (37682.6776714449 4688786.57113782)","278",NO02230005,PO4,0.08937500000,< LQ,"532989","4673657","29",CHMS,mg PO4/l
"POINT (61565.3848521168 4695524.24056047)","279",NO02240011,PO4,0.05000000000,< LQ,"556280","4682040","29",CHMS,mg PO4/l
"POINT (49356.5970578766 4689489.05654735)","280",NO02240020,PO4,0.04375000000,< LQ,"544555","4675176","29",CHMS,mg PO4/l
"POINT (44378.7704971478 4689787.25565994)","281",NO02240021,PO4,0.04375000000,< LQ,"539581","4675123","29",CHMS,mg PO4/l
"POINT (54059.9820500262 4691527.58053216)","282",NO02240022,PO4,0.04375000000,< LQ,"549092","4677535","29",CHMS,mg PO4/l
"POINT (96555.9332332259 4683658.50587438)","283",NO02250006,PO4,0.05250000000,< LQ,"591944","4672688","29",CHMS,mg PO4/l
"POINT (81772.4808596902 4688178.21111456)","284",NO02250011,PO4,0.02500000000,< LQ,"576909","4676149","29",CHMS,mg PO4/l
"POINT (76122.7246529632 4695576.42537142)","285",NO02250016,PO4,0.06400000000,< LQ,"570765","4683116","29",CHMS,mg PO4/l
"POINT (75702.1156355907 4682546.71655706)","286",NO02250017,PO4,0.04000000000,< LQ,"571262","4670117","29",CHMS,mg PO4/l
"POINT (85039.4067184016 4685390.05661335)","287",NO02250018,PO4,0.05312500000,< LQ,"580357","4673603","29",CHMS,mg PO4/l
"POINT (73199.9391622114 4690994.6897655)","288",NO02250020,PO4,0.02500000000,< LQ,"568178","4678350","29",CHMS,mg PO4/l
"POINT (74213.9726971648 4693388.53582437)","289",NO02250021,PO4,0.02500000000,< LQ,"569019","4680804","29",CHMS,mg PO4/l
"POINT (84187.5180200383 4683552.58587257)","290",NO02250030 ,PO4,0.05750000000,< LQ,"579638","4671714","29",CHMS,mg PO4/l
"POINT (138290.188311016 4725605.67635134)","291",NO02260002,PO4,0.04375000000,< LQ,"630548","4717404","29",CHMS,mg PO4/l
"POINT (117706.049752826 4689198.7108989)","292",NO02260008,PO4,0.07800000000,< LQ,"612615","4679691","29",CHMS,mg PO4/l
"POINT (129354.132908389 4689908.3830015)","293",NO02270003,PO4,0.02500000000,< LQ,"624166","4681217","29",CHMS,mg PO4/l
"POINT (152871.489087902 4694924.42820075)","294",NO02270005,PO4,0.02500000000,< LQ,"647240","4687869","29",CHMS,mg PO4/l
"POINT (150268.415079793 4693200.31520814)","295",NO02270011,PO4,0.05312500000,< LQ,"644768","4685968","29",CHMS,mg PO4/l
"POINT (153987.122683577 4687643.03812165)","296",NO02270012,PO4,0.05500000000,< LQ,"648864","4680693","29",CHMS,mg PO4/l
"POINT (141915.690243738 4694434.05551753)","297",NO02270020,PO4,0.02500000000,< LQ,"636360","4686609","29",CHMS,mg PO4/l
"POINT (174528.702707296 4685177.4679678)","298",NO02280005,PO4,0.02500000000,< LQ,"669506","4679681","29",CHMS,mg PO4/l
"POINT (167742.438775881 4682820.46649449)","299",NO02280010,PO4,0.06250000000,< LQ,"662909","4676855","29",CHMS,mg PO4/l
"POINT (159911.179106344 4691444.04600401)","300",NO02280011,PO4,0.25687500000,> LQ y < Valor frontera,"654499","4684897","29",CHMS,mg PO4/l
"POINT (171972.502330462 4683877.75360656)","301",NO02280012,PO4,0.02500000000,< LQ,"667050","4678206","29",CHMS,mg PO4/l
"POINT (170807.246018898 4686135.52736652)","302",NO02280014,PO4,0.02500000000,< LQ,"665730","4680374","29",CHMS,mg PO4/l
"POINT (200772.90811036 4685268.53008329)","303",NO02290010 ,PO4,0.04000000000,< LQ,"695658","4681618","29",CHMS,mg PO4/l
"POINT (206749.622147516 4686182.73956462)","304",NO02290011,PO4,0.04000000000,< LQ,"701552","4682950","29",CHMS,mg PO4/l
"POINT (212346.26238633 4690610.98604127)","305",NO02300001,PO4,0.04000000000,< LQ,"706820","4687759","29",CHMS,mg PO4/l
"POINT (76225.2140572033 4689674.92008125)","306",NO02550004,PO4,0.09333333333,> LQ y < Valor frontera,"571282","4677249","29",CHMS,mg PO4/l
"POINT (33640.7155183143 4672556.20278882)","307",NO02610001,PO4,0.06250000000,< LQ,"530106","4657226","29",CHMS,mg PO4/l
"POINT (154432.677922344 4676228.83553877)","308",NO02610013,PO4,0.02500000000,< LQ,"650110","4669352","29",CHMS,mg PO4/l
"POINT (40942.3974746318 4673193.00720474)","309",NO02610016,PO4,0.05000000000,< LQ,"537326","4658371","29",CHMS,mg PO4/l
"POINT (35122.8434400389 4681167.38591261)","310",NO02610018,PO4,0.05714285714,< LQ,"530977","4665897","29",CHMS,mg PO4/l
"POINT (28534.9168015511 4666477.28148814)","311",NO02610019,PO4,0.05000000000,< LQ,"525452","4650821","29",CHMS,mg PO4/l
"POINT (45216.5341611925 4673217.71928894)","312",NO02620002,PO4,0.06250000000,< LQ,"541577","4658695","29",CHMS,mg PO4/l
"POINT (44605.416578814 4676056.69963693)","313",NO02620004,PO4,0.07000000000,< LQ,"540770","4661477","29",CHMS,mg PO4/l
"POINT (62193.6518407883 4676702.92126834)","314",NO02620005,PO4,0.05714285714,< LQ,"558227","4663353","29",CHMS,mg PO4/l
"POINT (67050.2874482532 4679277.55801913)","315",NO02620011,PO4,0.05312500000,< LQ,"562880","4666256","29",CHMS,mg PO4/l
"POINT (48682.1048467047 4682023.47458799)","316",NO02620012,PO4,0.05000000000,< LQ,"544408","4667700","29",CHMS,mg PO4/l
"POINT (54186.9779883052 4674220.15172486)","317",NO02620013,PO4,0.05000000000,< LQ,"550433","4660321","29",CHMS,mg PO4/l
"POINT (47936.1777692613 4673747.81747005)","318",NO02620021,PO4,0.04375000000,< LQ,"544246","4659413","29",CHMS,mg PO4/l
"POINT (44385.2752141909 4680691.28818209)","319",NO02620022,PO4,0.04642857143,< LQ,"540226","4666073","29",CHMS,mg PO4/l
"POINT (95639.9534173353 4663675.4858216)","320",NO02630002,PO4,0.10500000000,< LQ,"592433","4652728","29",CHMS,mg PO4/l
"POINT (91035.0190648867 4661206.85941179)","321",NO02630007,PO4,0.08500000000,< LQ,"588021","4649948","29",CHMS,mg PO4/l
"POINT (98501.7469889971 4671576.40725899)","322",NO02630009,PO4,0.07666666667,> LQ y < Valor frontera,"594729","4660795","29",CHMS,mg PO4/l
"POINT (76295.1222367547 4680256.52440237)","323",NO02630020,PO4,0.08000000000,> LQ y < Valor frontera,"572013","4667879","29",CHMS,mg PO4/l
"POINT (112253.708811093 4664275.094097)","324",NO02640002,PO4,0.15600000000,< LQ,"608934","4654488","29",CHMS,mg PO4/l
"POINT (112505.50008834 4667056.0300629)","325",NO02640003,PO4,0.13700000000,< LQ,"608990","4657275","29",CHMS,mg PO4/l
"POINT (106305.201355166 4670206.65957811)","326",NO02640004,PO4,0.18687500000,< LQ,"602595","4659978","29",CHMS,mg PO4/l
"POINT (98907.0696330902 4664774.57534662)","327",NO02640005,PO4,0.06000000000,< LQ,"595609","4654051","29",CHMS,mg PO4/l
"POINT (102244.910042857 4667808.90666573)","328",NO02640006,PO4,0.13833333333,< LQ,"598720","4657306","29",CHMS,mg PO4/l
"POINT (153226.616403534 4674082.61544791)","329",NO02650002,PO4,0.02500000000,< LQ,"649059","4667129","29",CHMS,mg PO4/l
"POINT (126489.498578285 4674787.29613077)","330",NO02650003,PO4,0.02500000000,< LQ,"622375","4665955","29",CHMS,mg PO4/l
"POINT (115542.347709308 4750388.50137819)","331",NO02650007,PO4,0.02500000000,< LQ,"606135","4740473","29",CHMS,mg PO4/l
"POINT (140412.959614321 4667285.71350414)","332",NO02650008,PO4,0.02500000000,< LQ,"636770","4659459","29",CHMS,mg PO4/l
"POINT (150257.244803636 4675031.5039833)","333",NO02650020 ,PO4,0.10375000000,> LQ y < Valor frontera,"646034","4667866","29",CHMS,mg PO4/l
"POINT (163662.656762691 4674771.65878944)","334",NO02660002,PO4,0.04375000000,< LQ,"659409","4668548","29",CHMS,mg PO4/l
"POINT (154178.13848063 4671374.9313191)","335",NO02660007,PO4,0.02500000000,< LQ,"650197","4664498","29",CHMS,mg PO4/l
"POINT (157876.478976642 4670204.28333728)","336",NO02660010,PO4,0.05500000000,< LQ,"653964","4663591","29",CHMS,mg PO4/l
"POINT (170543.142231641 4672041.20716306)","337",NO02660020 ,PO4,0.04375000000,< LQ,"666457","4666310","29",CHMS,mg PO4/l
"POINT (169591.59597321 4667860.46658513)","338",NO02660021 ,PO4,0.04375000000,< LQ,"665802","4662077","29",CHMS,mg PO4/l
"POINT (16565.7966811829 4658647.88713779)","339",NO02990003,PO4,0.04375000000,< LQ,"514093","4642196","29",CHMS,mg PO4/l
"POINT (25728.4519506541 4665106.46550208)","340",NO02990005,PO4,0.05000000000,< LQ,"522756","4649261","29",CHMS,mg PO4/l
"POINT (74485.0806440384 4654880.24825786)","341",NO03010007,PO4,0.02500000000,< LQ,"571988","4642493","29",CHMS,mg PO4/l
"POINT (79336.8678171978 4651208.59444628)","342",NO03010016,PO4,0.02500000000,< LQ,"577074","4639177","29",CHMS,mg PO4/l
"POINT (76042.2276115987 4647030.46188068)","343",NO03010018,PO4,0.02500000000,< LQ,"574086","4634788","29",CHMS,mg PO4/l
"POINT (80733.8737754871 4656171.54914712)","344",NO03010019,PO4,0.02500000000,< LQ,"578118","4644215","29",CHMS,mg PO4/l
"POINT (85969.0999869564 4654148.65094386)","345",NO03010020,PO4,0.02500000000,< LQ,"583471","4642567","29",CHMS,mg PO4/l
"POINT (108935.047945398 4659333.68916831)","346",NO03020001,PO4,0.07100000000,< LQ,"605975","4649335","29",CHMS,mg PO4/l
"POINT (102053.765911935 4652679.5459066)","347",NO03020002,PO4,0.06937500000,< LQ,"599588","4642228","29",CHMS,mg PO4/l
"POINT (113949.678629549 4657700.16208458)","348",NO03370001,PO4,0.06250000000,< LQ,"611083","4648059","29",CHMS,mg PO4/l
"POINT (482840.000048235 4564593.9999575)","349",TA43204001,PO4,0.00961200000,> LQ y < Valor frontera,"482840","4564594","30",CHT,mg PO4/l
"POINT (503891.000012721 4562453.00001278)","350",TA43304001,PO4,0.10250000000,> LQ y < Valor frontera,"503891","4562453","30",CHT,mg PO4/l
"POINT (450650.000044128 4543715.99998355)","351",TA45805001,PO4,0.06250000000,< LQ,"450650","4543716","30",CHT,mg PO4/l
"POINT (483813.999954548 4553206.99998754)","352",TA45904001,PO4,0.06750000000,< LQ,"483814","4553207","30",CHT,mg PO4/l
"POINT (462945.000011166 4539215.99996737)","353",TA45905003,PO4,0.33750000000,> LQ y < Valor frontera,"462945","4539216","30",CHT,mg PO4/l
"POINT (471310.999971361 4540732.00004104)","354",TA45905004,PO4,0.03220000000,> LQ y < Valor frontera,"471311","4540732","30",CHT,mg PO4/l
"POINT (499760.000048453 4550630.00002087)","355",TA46004005,PO4,0.01298000000,< LQ,"499760","4550630","30",CHT,mg PO4/l
"POINT (518126.999993679 4539351.00001195)","356",TA46104001,PO4,0.05000000000,< LQ,"518127","4539351","30",CHT,mg PO4/l
