WKT,OBJECTID,COD_ESTACI,ID_METRICA,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (448136.999971558 4437334.9999681)","216",TA60505003,"22",6.70000000000,<Valor frontera M/B,"448137","4437335","30",CHT
"POINT (496072.999968839 4436696.99997357)","217",TA60702002,"22",6.20000000000,<Valor frontera M/B,"496073","4436697","30",CHT
"POINT (498648.9999671 4441783.99998941)","218",TA60702003,"22",9.00000000000,<Valor frontera M/B,"498649","4441784","30",CHT
"POINT (198695.000019643 4431481.00004031)","219",TA62110005,"22",13.90000000000,>Valor frontera M/B,"198695","4431481","30",CHT
"POINT (207551.99998113 4424272.00002727)","220",TA62210002,"22",10.70000000000,<Valor frontera M/B,"207552","4424272","30",CHT
"POINT (221518.00002491 4428046.99996114)","221",TA62210003,"22",10.80000000000,<Valor frontera M/B,"221518","4428047","30",CHT
"POINT (216489.000051584 4424865.99995771)","222",TA62210009,"22",9.10000000000,<Valor frontera M/B,"216489","4424866","30",CHT
"POINT (253657.000005182 4421788.99999003)","223",TA62309004,"22",6.10000000000,<Valor frontera M/B,"253657","4421789","30",CHT
"POINT (241726.000004189 4426898.99996391)","224",TA62309006,"22",7.70000000000,<Valor frontera M/B,"241726","4426899","30",CHT
"POINT (271550.999975302 4426882.00000567)","225",TA62409001,"22",9.90000000000,<Valor frontera M/B,"271551","4426882","30",CHT
"POINT (290045.000028516 4429498.00000193)","226",TA62509001,"22",7.90000000000,<Valor frontera M/B,"290045","4429498","30",CHT
"POINT (286530.999950071 4424837.00002224)","227",TA62509003,"22",12.20000000000,>Valor frontera M/B,"286531","4424837","30",CHT
"POINT (313625.99994954 4429041.00001117)","228",TA62609001,"22",11.50000000000,>Valor frontera M/B,"313626","4429041","30",CHT
"POINT (344987.99995866 4424189.99996836)","229",TA62708006,"22",11.60000000000,>Valor frontera M/B,"344988","4424190","30",CHT
"POINT (362497.000019044 4416620.00001457)","230",TA62708007,"22",13.90000000000,>Valor frontera M/B,"362497","4416620","30",CHT
"POINT (364743.000009997 4420877.00004114)","231",TA62708008,"22",6.50000000000,<Valor frontera M/B,"364743","4420877","30",CHT
"POINT (397617.000011734 4413244.9999704)","232",TA62808001,"22",10.50000000000,>Valor frontera M/B,"397617","4413245","30",CHT
"POINT (411552.000003283 4427537.00001522)","233",TA62906004,"22",9.50000000000,<Valor frontera M/B,"411552","4427537","30",CHT
"POINT (403810.000000822 4426122.99999421)","234",TA62906006,"22",7.00000000000,<Valor frontera M/B,"403810","4426123","30",CHT
"POINT (425719.000014648 4417954.99999193)","235",TA62908001,"22",10.80000000000,<Valor frontera M/B,"425719","4417955","30",CHT
"POINT (411372.9999641 4412591.99997923)","236",TA62908005,"22",9.70000000000,>Valor frontera M/B,"411373","4412592","30",CHT
"POINT (429045.999965105 4423150.99994852)","237",TA63002001,"22",7.80000000000,<Valor frontera M/B,"429046","4423151","30",CHT
"POINT (437554.999981223 4414545.000014)","238",TA63008002,"22",11.20000000000,<Valor frontera M/B,"437555","4414545","30",CHT
"POINT (159178.999955733 4415067.00003973)","239",TA64812003,"22",15.50000000000,>Valor frontera M/B,"159179","4415067","30",CHT
"POINT (156667.000031094 4402442.99997444)","240",TA64812006,"22",15.50000000000,>Valor frontera M/B,"156667","4402443","30",CHT
"POINT (186041.999969275 4413176.00002178)","241",TA64912001,"22",11.60000000000,>Valor frontera M/B,"186042","4413176","30",CHT
"POINT (240989.999978999 4410289.99998257)","242",TA65112002,"22",18.60000000000,>Valor frontera M/B,"240990","4410290","30",CHT
"POINT (274835.999968189 4402273.9999813)","243",TA65212005,"22",13.50000000000,>Valor frontera M/B,"274836","4402274","30",CHT
"POINT (292720.999970483 4400507.9999769)","244",TA65312006,"22",18.10000000000,>Valor frontera M/B,"292721","4400508","30",CHT
"POINT (314310.999981556 4407809.00003967)","245",TA65412001,"22",8.70000000000,>Valor frontera M/B,"314311","4407809","30",CHT
"POINT (379980.999994642 4410031.00004313)","246",TA65608002,"22",9.90000000000,>Valor frontera M/B,"379981","4410031","30",CHT
"POINT (406385.99996634 4408307.00000658)","247",TA65708002,"22",7.10000000000,<Valor frontera M/B,"406386","4408307","30",CHT
"POINT (439583.000048471 4399653.99996726)","248",TA65808001,"22",9.70000000000,<Valor frontera M/B,"439583","4399654","30",CHT
"POINT (365703.999967475 4403025.99999947)","249",TA65808003,"22",15.80000000000,>Valor frontera M/B,"365704","4403026","30",CHT
"POINT (130902.000029361 4392684.99997445)","250",TA67514004,"22",14.40000000000,>Valor frontera M/B,"130902","4392685","30",CHT
"POINT (132133.999973771 4382059.00002278)","251",TA67514005,"22",13.90000000000,>Valor frontera M/B,"132134","4382059","30",CHT
"POINT (114694.999973544 4391277.00000983)","252",TA67514006,"22",9.00000000000,<Valor frontera M/B,"114695","4391277","30",CHT
"POINT (156622.99995918 4388131.99995518)","253",TA67614002,"22",11.90000000000,>Valor frontera M/B,"156623","4388132","30",CHT
"POINT (212682.000029791 4383175.9999985)","254",TA67813004,"22",6.20000000000,<Valor frontera M/B,"212682","4383176","30",CHT
"POINT (250193.999968377 4388065.00004578)","255",TA67913003,"22",14.00000000000,>Valor frontera M/B,"250194","4388065","30",CHT
"POINT (283352.999965987 4381995.99994901)","256",TA68013004,"22",15.00000000000,>Valor frontera M/B,"283353","4381996","30",CHT
"POINT (290167.999984589 4388584.9999777)","257",TA68112005,"22",18.40000000000,>Valor frontera M/B,"290168","4388585","30",CHT
"POINT (325072.999980192 4392716.00003821)","258",TA68208001,"22",10.90000000000,>Valor frontera M/B,"325073","4392716","30",CHT
"POINT (354047.999988851 4385242.00001636)","259",TA68308003,"22",15.20000000000,>Valor frontera M/B,"354048","4385242","30",CHT
"POINT (195303.000030826 4366974.99995964)","260",TA70314001,"22",10.90000000000,>Valor frontera M/B,"195303","4366975","30",CHT
"POINT (214719.99997525 4376784.99999276)","261",TA70412001,"22",10.60000000000,<Valor frontera M/B,"214720","4376785","30",CHT
"POINT (199445.000014355 4359612.99998567)","262",TA70414003,"22",13.30000000000,>Valor frontera M/B,"199445","4359613","30",CHT
"POINT (666802.000035246 4221617.99995474)","263",AJA1,"22",6.80000000000,<Valor frontera M/B,"666802","4221618","30",CHS
"POINT (688494.999965086 4176477.99995981)","264",ALB1,"22",7.30000000000,<Valor frontera M/B,"688495","4176478","30",CHS
"POINT (588704.999972815 4229274.99996117)","265",ALH1,"22",18.06816000000,>Valor frontera M/B,"588705","4229275","30",CHS
"POINT (615322.000044001 4233642.99996252)","266",ARG3,"22",11.12234000000,<Valor frontera M/B,"615322","4233643","30",CHS
"POINT (609515.00003609 4222969.99998381)","267",ARG4,"22",6.75005400000,<Valor frontera M/B,"609515","4222970","30",CHS
"POINT (610273.999970074 4233945.99996901)","268",BEN2,"22",12.71464000000,>Valor frontera M/B,"610274","4233946","30",CHS
"POINT (600979.000027814 4229744.99996885)","269",BEN4,"22",16.67685000000,>Valor frontera M/B,"600979","4229745","30",CHS
"POINT (597993.000002766 4246328.00002091)","270",BENI2,"22",16.54345000000,>Valor frontera M/B,"597993","4246328","30",CHS
"POINT (571577.999962258 4267631.9999678)","271",BOG2,"22",16.70000000000,>Valor frontera M/B,"571578","4267632","30",CHS
"POINT (582018.000012124 4183644.99997598)","272",CARA1,"22",17.90000000000,>Valor frontera M/B,"582018","4183645","30",CHS
"POINT (674448.000009564 4234940.99995069)","273",CHIC2,"22",16.80000000000,>Valor frontera M/B,"674448","4234941","30",CHS
"POINT (670491.000028789 4231070.00003609)","274",CHIC3,"22",9.20000000000,<Valor frontera M/B,"670491","4231070","30",CHS
"POINT (596232.999966231 4174734.99996745)","275",COR1,"22",18.20000000000,>Valor frontera M/B,"596233","4174735","30",CHS
"POINT (647999.999981739 4193299.9999508)","276",ERO1,"22",6.20000000000,<Valor frontera M/B,"648000","4193300","30",CHS
"POINT (562318.99997757 4253285.00000487)","277",ESCU2,"22",18.44449000000,>Valor frontera M/B,"562319","4253285","30",CHS
"POINT (621418.000025594 4170707.99997171)","278",GUA2,"22",2.20000000000,<Valor frontera M/B,"621418","4170708","30",CHS
"POINT (642606.000004585 4187956.9999743)","279",GUA3,"22",9.00000000000,<Valor frontera M/B,"642606","4187957","30",CHS
"POINT (658149.000026363 4200623.00003289)","280",GUA5,"22",7.00000000000,<Valor frontera M/B,"658149","4200623","30",CHS
"POINT (635779.000018038 4244936.99998541)","281",JUD1,"22",5.60000000000,<Valor frontera M/B,"635779","4244937","30",CHS
"POINT (636581.999980806 4240148.00002502)","282",JUD2,"22",17.80000000000,>Valor frontera M/B,"636582","4240148","30",CHS
"POINT (635138.999951677 4235177.00000236)","283",JUD4,"22",6.70000000000,<Valor frontera M/B,"635139","4235177","30",CHS
"POINT (577505.000001219 4250194.99998819)","284",LET1,"22",14.75136000000,>Valor frontera M/B,"577505","4250195","30",CHS
"POINT (595565.999974774 4182545.99995876)","285",LUC1,"22",18.60000000000,>Valor frontera M/B,"595566","4182546","30",CHS
"POINT (642551.000007001 4231934.00003407)","286",MOR3,"22",7.20000000000,<Valor frontera M/B,"642551","4231934","30",CHS
"POINT (609343.999957409 4233445.0000172)","287",MORA1,"22",13.22614000000,>Valor frontera M/B,"609344","4233445","30",CHS
"POINT (565312.000030488 4252120.00003055)","288",MOROT1,"22",13.10435000000,>Valor frontera M/B,"565312","4252120","30",CHS
"POINT (624067.00001565 4211939.99998378)","289",MUL1_1,"22",15.50000000000,>Valor frontera M/B,"624067","4211940","30",CHS
"POINT (634303.000044984 4212319.99996443)","290",MUL2,"22",12.50000000000,>Valor frontera M/B,"634303","4212320","30",CHS
"POINT (653909.999982439 4212579.99995256)","291",MUL4,"22",7.80000000000,<Valor frontera M/B,"653910","4212580","30",CHS
"POINT (651159.000001995 4211898.99997611)","292",MUL5,"22",11.20000000000,<Valor frontera M/B,"651159","4211899","30",CHS
"POINT (647886.999959692 4211889.00004138)","293",MUL6,"22",8.60000000000,<Valor frontera M/B,"647887","4211889","30",CHS
"POINT (618499.999997436 4250877.9999844)","294",MUN4_1,"22",16.90000000000,>Valor frontera M/B,"618500","4250878","30",CHS
"POINT (616765.999953732 4241894.00003667)","295",MUN5,"22",17.40000000000,>Valor frontera M/B,"616766","4241894","30",CHS
"POINT (593198.99996129 4263958.00004669)","296",MUN6,"22",18.80000000000,>Valor frontera M/B,"593199","4263958","30",CHS
"POINT (620893.000031897 4260798.99995583)","297",ORT2,"22",16.70000000000,>Valor frontera M/B,"620893","4260799","30",CHS
"POINT (631666.000038535 4208828.00001105)","298",PLI1,"22",15.80000000000,>Valor frontera M/B,"631666","4208828","30",CHS
"POINT (597450.999969868 4210094.00002714)","299",QUI2,"22",16.69289000000,>Valor frontera M/B,"597451","4210094","30",CHS
"POINT (622649.999982261 4232078.99996261)","300",QUI3,"22",14.95621000000,>Valor frontera M/B,"622650","4232079","30",CHS
"POINT (670337.000035546 4216413.99996281)","301",SAL2,"22",15.80000000000,>Valor frontera M/B,"670337","4216414","30",CHS
"POINT (643519.000024016 4210472.00003763)","302",SE0912C906,"22",8.60000000000,<Valor frontera M/B,"643519","4210472","30",CHS
"POINT (656549.000008834 4207528.00004787)","303",SEG10,"22",11.00000000000,<Valor frontera M/B,"656549","4207528","30",CHS
"POINT (698434.000035534 4217753.99998865)","304",SEG12,"22",8.20000000000,<Valor frontera M/B,"698434","4217754","30",CHS
"POINT (668996.999973728 4206499.9999809)","305",SEG13,"22",9.05000000000,<Valor frontera M/B,"668997","4206500","30",CHS
"POINT (543939.999972385 4231147.99994995)","306",SEG2_1,"22",18.23799000000,>Valor frontera M/B,"543940","4231148","30",CHS
"POINT (559389.999983408 4242041.99995386)","307",SEG3_1,"22",18.42811000000,>Valor frontera M/B,"559390","4242042","30",CHS
"POINT (571882.000043661 4250602.99999048)","308",SEG4,"22",18.22124000000,>Valor frontera M/B,"571882","4250603","30",CHS
"POINT (586486.000015124 4251843.00003702)","309",SEG5,"22",18.81303000000,>Valor frontera M/B,"586486","4251843","30",CHS
"POINT (612666.0000347 4235697.00003468)","310",SEG6,"22",14.50000000000,>Valor frontera M/B,"612666","4235697","30",CHS
"POINT (640617.999964304 4229370.99997335)","311",SEG7_1,"22",13.20000000000,>Valor frontera M/B,"640618","4229371","30",CHS
"POINT (618563.999960499 4235325.9999715)","312",SEG8,"22",17.30000000000,>Valor frontera M/B,"618564","4235326","30",CHS
"POINT (647723.000046499 4221647.00001032)","313",SEG9,"22",13.90000000000,>Valor frontera M/B,"647723","4221647","30",CHS
"POINT (616552.000005597 4268505.99999743)","314",SIE1,"22",5.30000000000,<Valor frontera M/B,"616552","4268506","30",CHS
"POINT (563379.999975252 4224709.00003347)","315",TAI2,"22",15.49336000000,>Valor frontera M/B,"563380","4224709","30",CHS
"POINT (569463.000005375 4243569.00001479)","316",TAI3_1,"22",17.36429000000,>Valor frontera M/B,"569463","4243569","30",CHS
"POINT (620219.000017004 4253453.00003819)","317",TOB1,"22",15.80000000000,>Valor frontera M/B,"620219","4253453","30",CHS
"POINT (598054.000034367 4181304.00001088)","318",TUR1,"22",12.80000000000,>Valor frontera M/B,"598054","4181304","30",CHS
"POINT (549775.000012808 4246983.00002408)","319",TUS1_1,"22",19.49466000000,>Valor frontera M/B,"549775","4246983","30",CHS
"POINT (558932.000038361 4251421.00004816)","320",TUS4,"22",18.79536000000,>Valor frontera M/B,"558932","4251421","30",CHS
"POINT (547747.999950301 4229942.00001514)","321",ZUM2,"22",19.67417000000,>Valor frontera M/B,"547748","4229942","30",CHS
"POINT (740001.00000696 4423603.99997961)","322",JU004,"22",13.80000019070,>Valor frontera M/B,"740001","4423604","30",CHJ
"POINT (553021.00003838 4408478.00000553)","323",JU006,"22",13.39999961850,>Valor frontera M/B,"553021","4408478","30",CHJ
"POINT (656817.999991795 4402808.00000638)","324",JU008,"22",15.00000000000,>Valor frontera M/B,"656818","4402808","30",CHJ
"POINT (622359.999995998 4401061.99997358)","325",JU010,"22",17.70000076290,>Valor frontera M/B,"622360","4401062","30",CHJ
"POINT (555412.000013049 4394749.99997068)","326",JU012,"22",16.79999923710,>Valor frontera M/B,"555412","4394750","30",CHJ
"POINT (650532.999978103 4380906.00003562)","327",JU013,"22",10.00000000000,<Valor frontera M/B,"650533","4380906","30",CHJ
"POINT (694890.999974347 4332381.00002733)","328",JU017,"22",17.79999923710,>Valor frontera M/B,"694891","4332381","30",CHJ
"POINT (721503.999956015 4307534.99997963)","329",JU018,"22",10.80000019070,<Valor frontera M/B,"721504","4307535","30",CHJ
"POINT (753527.000010973 4309209.99999334)","330",JU019,"22",17.70000076290,>Valor frontera M/B,"753527","4309210","30",CHJ
"POINT (709082.000023318 4303593.00004132)","331",JU020,"22",7.09999990463,<Valor frontera M/B,"709082","4303593","30",CHJ
"POINT (564281.999977155 4305374.99995455)","332",JU021,"22",16.39999961850,>Valor frontera M/B,"564282","4305375","30",CHJ
"POINT (738483.00004821 4271122.99996559)","333",JU027,"22",11.00000000000,>Valor frontera M/B,"738483","4271123","30",CHJ
"POINT (698875.999970023 4245310.9999518)","334",JU029,"22",7.80000019073,<Valor frontera M/B,"698876","4245311","30",CHJ
"POINT (685258.000010327 4453022.9999921)","335",JU030,"22",17.39999961850,>Valor frontera M/B,"685258","4453023","30",CHJ
"POINT (719303.999971814 4453522.9999848)","336",JU032,"22",17.50000000000,>Valor frontera M/B,"719304","4453523","30",CHJ
"POINT (642062.999968118 4340603.9999911)","337",JU033,"22",15.69999980930,>Valor frontera M/B,"642063","4340604","30",CHJ
"POINT (711187.000035852 4348745.99996891)","338",JU034,"22",13.30000019070,>Valor frontera M/B,"711187","4348746","30",CHJ
"POINT (635889.999977935 4339792.00002691)","339",JU037,"22",16.89999961850,>Valor frontera M/B,"635890","4339792","30",CHJ
"POINT (719272.000019111 4342470.0000163)","340",JU038,"22",7.00000000000,<Valor frontera M/B,"719272","4342470","30",CHJ
"POINT (741689.999973392 4308742.00001459)","341",JU039,"22",15.89999961850,>Valor frontera M/B,"741690","4308742","30",CHJ
"POINT (720361.999955937 4259461.99997155)","342",JU040,"22",11.39999961850,<Valor frontera M/B,"720362","4259462","30",CHJ
"POINT (715910.999956559 4321420.99995818)","343",JU041,"22",11.60000038150,<Valor frontera M/B,"715911","4321421","30",CHJ
"POINT (720261.99999966 4373475.99996311)","344",JU043,"22",9.50000000000,<Valor frontera M/B,"720262","4373476","30",CHJ
"POINT (627837.000001358 4336953.00003563)","345",JU044,"22",16.79999923710,>Valor frontera M/B,"627837","4336953","30",CHJ
"POINT (754598.99995358 4279444.99997397)","346",JU045,"22",14.89999961850,>Valor frontera M/B,"754599","4279445","30",CHJ
"POINT (726728.999980544 4434370.99997426)","347",JU047,"22",18.10000038150,>Valor frontera M/B,"726729","4434371","30",CHJ
"POINT (706806.000018465 4356403.00001717)","348",JU049,"22",10.80000019070,<Valor frontera M/B,"706806","4356403","30",CHJ
"POINT (723660.000000342 4340802.00002865)","349",JU050,"22",10.89999961850,>Valor frontera M/B,"723660","4340802","30",CHJ
"POINT (714844.999960113 4326946.99997031)","350",JU051,"22",8.39999961853,<Valor frontera M/B,"714845","4326947","30",CHJ
"POINT (741852.000000125 4440213.00001642)","351",JU052,"22",17.20000076290,>Valor frontera M/B,"741852","4440213","30",CHJ
"POINT (635739.999958699 4339041.99997792)","352",JU053,"22",16.00000000000,>Valor frontera M/B,"635740","4339042","30",CHJ
"POINT (702019.99995257 4358112.99996942)","353",JU054,"22",13.39999961850,>Valor frontera M/B,"702020","4358113","30",CHJ
"POINT (735613.00003459 4305785.0000109)","354",JU055,"22",14.39999961850,>Valor frontera M/B,"735613","4305785","30",CHJ
