WKT,OBJECTID,COD_ESTACI,COD_METRIC,MínDeVALO,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (397778.000022484 4209225.00002623)","1636",GV09040007,IBMWP,>Valor frontera M/B,"397778","4209225","30",CHGv
"POINT (444027.99999382 4207757.00004172)","1637",GV09050001,IBMWP,<Valor frontera M/B,"444028","4207757","30",CHGv
"POINT (431755.999995863 4209571.00002126)","1638",GV09050002,IBMWP,>Valor frontera M/B,"431756","4209571","30",CHGv
"POINT (427108.999994221 4216696.00001178)","1639",GV09050004,IBMWP,>Valor frontera M/B,"427109","4216696","30",CHGv
"POINT (438092.99997243 4220252.99998236)","1640",GV09050005,IBMWP,>Valor frontera M/B,"438093","4220253","30",CHGv
"POINT (475934.99996228 4219431.00004532)","1641",GV09060001,IBMWP,<Valor frontera M/B,"475935","4219431","30",CHGv
"POINT (452523.00003774 4217132.00004084)","1642",GV09060004,IBMWP,>Valor frontera M/B,"452523","4217132","30",CHGv
"POINT (489057.000021272 4209123.0000358)","1643",GV09070003,IBMWP,<Valor frontera M/B,"489057","4209123","30",CHGv
"POINT (512017.999970626 4208784.99999882)","1644",GV09070005,IBMWP,>Valor frontera M/B,"512018","4208785","30",CHGv
"POINT (180941.999984967 4206420.99997345)","1645",GV09170001,IBMWP,>Valor frontera M/B,"180942","4206421","30",CHGv
"POINT (201123.00000396 4197620.99997083)","1646",GV09180001,IBMWP,>Valor frontera M/B,"201123","4197621","30",CHGv
"POINT (246923.999996281 4206365.00001805)","1647",GV09190003,IBMWP,>Valor frontera M/B,"246924","4206365","30",CHGv
"POINT (262258.99999008 4201675.999977)","1648",GV09200001,IBMWP,>Valor frontera M/B,"262259","4201676","30",CHGv
"POINT (262394.000036129 4191618.00001262)","1649",GV09200002,IBMWP,>Valor frontera M/B,"262394","4191618","30",CHGv
"POINT (269121.999966083 4193895.99996656)","1650",GV09200003,IBMWP,>Valor frontera M/B,"269122","4193896","30",CHGv
"POINT (296547.000017347 4190240.99998536)","1651",GV09210003,IBMWP,>Valor frontera M/B,"296547","4190241","30",CHGv
"POINT (335961.999997939 4204179.00002835)","1652",GV09220001,IBMWP,>Valor frontera M/B,"335962","4204179","30",CHGv
"POINT (329120.000035423 4192107.99998209)","1653",GV09220002,IBMWP,>Valor frontera M/B,"329120","4192108","30",CHGv
"POINT (361570.999982233 4199998.99999412)","1654",GV09230006,IBMWP,>Valor frontera M/B,"361571","4199999","30",CHGv
"POINT (451393.00001707 4200750.00003623)","1655",GV09260001,IBMWP,>Valor frontera M/B,"451393","4200750","30",CHGv
"POINT (431522.000003017 4202703.99995511)","1656",GV09260003,IBMWP,>Valor frontera M/B,"431522","4202704","30",CHGv
"POINT (443174.999950075 4199921.0000013)","1657",GV09260007,IBMWP,>Valor frontera M/B,"443175","4199921","30",CHGv
"POINT (440794.000030162 4195809.9999954)","1658",GV09260008,IBMWP,<Valor frontera M/B,"440794","4195810","30",CHGv
"POINT (530383.000009435 4189231.99998837)","1659",GV09290002,IBMWP,<Valor frontera M/B,"530383","4189232","30",CHGv
"POINT (544270.999976229 4197495.99995624)","1660",GV09300001,IBMWP,<Valor frontera M/B,"544271","4197496","30",CHGv
"POINT (250151.000043032 4167446.00002881)","1661",GV09400003,IBMWP,>Valor frontera M/B,"250151","4167446","30",CHGv
"POINT (323401.00003102 4183585.0000477)","1662",GV09430007,IBMWP,>Valor frontera M/B,"323401","4183585","30",CHGv
"POINT (314993.999973861 4180807.99998302)","1663",GV09430008,IBMWP,>Valor frontera M/B,"314994","4180808","30",CHGv
"POINT (308697.000037487 4178626.00001897)","1664",GV09430009,IBMWP,>Valor frontera M/B,"308697","4178626","30",CHGv
"POINT (355569.999997198 4176434.00001858)","1665",GV09440002,IBMWP,>Valor frontera M/B,"355570","4176434","30",CHGv
"POINT (446282.999993156 4166293.99998315)","1666",GV09470002,IBMWP,>Valor frontera M/B,"446283","4166294","30",CHGv
"POINT (433889.99996205 4184306.00003657)","1667",GV09470003,IBMWP,<Valor frontera M/B,"433890","4184306","30",CHGv
"POINT (468349.999992044 4177754.00000394)","1668",GV09480001,IBMWP,>Valor frontera M/B,"468350","4177754","30",CHGv
"POINT (214721.99995623 4155585.99999587)","1669",GV09610002,IBMWP,>Valor frontera M/B,"214722","4155586","30",CHGv
"POINT (246795.999975412 4160905.00000404)","1670",GV09620005,IBMWP,>Valor frontera M/B,"246796","4160905","30",CHGv
"POINT (238593.999968203 4157376.0000235)","1671",GV09620007,IBMWP,<Valor frontera M/B,"238594","4157376","30",CHGv
"POINT (245688.000022334 4164544.00004044)","1672",GV09620008,IBMWP,<Valor frontera M/B,"245688","4164544","30",CHGv
"POINT (273367.000020074 4165713.99999508)","1673",GV09630003,IBMWP,>Valor frontera M/B,"273367","4165714","30",CHGv
"POINT (254485.000032664 4163337.99999098)","1674",GV09630005,IBMWP,>Valor frontera M/B,"254485","4163338","30",CHGv
"POINT (278790.999984701 4168247.00001342)","1675",GV09640002,IBMWP,>Valor frontera M/B,"278791","4168247","30",CHGv
"POINT (319654.000016374 4152607.00002256)","1676",GV09650005,IBMWP,>Valor frontera M/B,"319654","4152607","30",CHGv
"POINT (379853.000035185 4165510.00001029)","1677",GV09670001,IBMWP,<Valor frontera M/B,"379853","4165510","30",CHGv
"POINT (415516.000035194 4164561.99995905)","1678",GV09680006,IBMWP,<Valor frontera M/B,"415516","4164562","30",CHGv
"POINT (398319.000044777 4159226.00001809)","1679",GV09680007,IBMWP,<Valor frontera M/B,"398319","4159226","30",CHGv
"POINT (395034.999972974 4152421.0000328)","1680",GV09680008,IBMWP,>Valor frontera M/B,"395035","4152421","30",CHGv
"POINT (519787.999952047 4166896.00000416)","1681",GV09720003,IBMWP,>Valor frontera M/B,"519788","4166896","30",CHGv
"POINT (238392.99996504 4138697.00002834)","1682",GV09840010,IBMWP,>Valor frontera M/B,"238393","4138697","30",CHGv
"POINT (237199.999954943 4151193.00004435)","1683",GV09840011,IBMWP,<Valor frontera M/B,"237200","4151193","30",CHGv
"POINT (236953.999957323 4147409.99995959)","1684",GV09840012,IBMWP,<Valor frontera M/B,"236954","4147410","30",CHGv
"POINT (257487.999978734 4136195.9999652)","1685",GV09850002,IBMWP,<Valor frontera M/B,"257488","4136196","30",CHGv
"POINT (317792.000039977 4152465.00002975)","1686",GV09870002,IBMWP,<Valor frontera M/B,"317792","4152465","30",CHGv
"POINT (343447.000004435 4137084.00000231)","1687",GV09880004,IBMWP,>Valor frontera M/B,"343447","4137084","30",CHGv
"POINT (357249.999957611 4140506.00001659)","1688",GV09880005,IBMWP,>Valor frontera M/B,"357250","4140506","30",CHGv
"POINT (337970.000030202 4149957.99996701)","1689",GV09880006,IBMWP,>Valor frontera M/B,"337970","4149958","30",CHGv
"POINT (358018.000041036 4137133.99995963)","1690",GV09880010,IBMWP,>Valor frontera M/B,"358018","4137134","30",CHGv
"POINT (481622.000042032 4131164.00000564)","1691",GV09920001,IBMWP,<Valor frontera M/B,"481622","4131164","30",CHGv
"POINT (490579.000037411 4152454.00000975)","1692",GV09930001,IBMWP,>Valor frontera M/B,"490579","4152454","30",CHGv
"POINT (210327.000021312 4126999.99998356)","1693",GV10010002,IBMWP,<Valor frontera M/B,"210327","4127000","30",CHGv
"POINT (193025.000008257 4119888.9999696)","1694",GV10010003,IBMWP,>Valor frontera M/B,"193025","4119889","30",CHGv
"POINT (227188.000012331 4132276.00004589)","1695",GV10020006,IBMWP,<Valor frontera M/B,"227188","4132276","30",CHGv
"POINT (261488.000032047 4128745.99996629)","1696",GV10030004,IBMWP,>Valor frontera M/B,"261488","4128746","30",CHGv
"POINT (404793.000029611 4120327.0000158)","1697",GV10080006,IBMWP,>Valor frontera M/B,"404793","4120327","30",CHGv
"POINT (439363.000018592 4116548.00004751)","1698",GV10090001,IBMWP,<Valor frontera M/B,"439363","4116548","30",CHGv
"POINT (453913.000045387 4119612.99999905)","1699",GV10090006,IBMWP,>Valor frontera M/B,"453913","4119613","30",CHGv
"POINT (442370.000046227 4129588.99999188)","1700",GV10090007,IBMWP,<Valor frontera M/B,"442370","4129589","30",CHGv
"POINT (437965.00004441 4131708.00003458)","1701",GV10090008,IBMWP,<Valor frontera M/B,"437965","4131708","30",CHGv
"POINT (462133.000032302 4128763.00004122)","1702",GV10100002,IBMWP,>Valor frontera M/B,"462133","4128763","30",CHGv
"POINT (468204.999950603 4196976.00001027)","1703",GV10116,IBMWP,<Valor frontera M/B,"468205","4196976","30",CHGv
"POINT (189545.999986593 4114522.9999528)","1704",GV10180001,IBMWP,<Valor frontera M/B,"189546","4114523","30",CHGv
"POINT (245705.999996374 4108301.99995376)","1705",GV10200005,IBMWP,<Valor frontera M/B,"245706","4108302","30",CHGv
"POINT (534996.000016533 4249013.99997521)","1706",GV10210,IBMWP,>Valor frontera M/B,"534996","4249014","30",CHGv
"POINT (426122.9999964 4111469.99995102)","1707",GV10260005,IBMWP,>Valor frontera M/B,"426123","4111470","30",CHGv
"POINT (464454.00003753 4110317.99996818)","1708",GV10270002,IBMWP,>Valor frontera M/B,"464454","4110318","30",CHGv
"POINT (458457.000003944 4107665.00002254)","1709",GV10270003,IBMWP,<Valor frontera M/B,"458457","4107665","30",CHGv
"POINT (530378.999985845 4274022.00000274)","1710",GV10339,IBMWP,>Valor frontera M/B,"530379","4274022","30",CHGv
"POINT (412484.999956888 4092982.00003522)","1711",GV10400002,IBMWP,>Valor frontera M/B,"412485","4092982","30",CHGv
"POINT (499855.9999492 4235773.00004151)","1712",GV10510,IBMWP,<Valor frontera M/B,"499856","4235773","30",CHGv
"POINT (498785.000024769 4234577.00001553)","1713",GV10520,IBMWP,<Valor frontera M/B,"498785","4234577","30",CHGv
"POINT (541812.99998183 4176723.99998169)","1714",GV20103,IBMWP,<Valor frontera M/B,"541813","4176724","30",CHGv
"POINT (479350.999972598 4159816.99995033)","1715",GV20615,IBMWP,>Valor frontera M/B,"479351","4159817","30",CHGv
"POINT (496063.000000097 4175189.99997075)","1716",GV20801,IBMWP,>Valor frontera M/B,"496063","4175190","30",CHGv
"POINT (454332.000016218 4113456.99999578)","1717",GV30106,IBMWP,<Valor frontera M/B,"454332","4113457","30",CHGv
"POINT (446391.000029526 4104076.00001861)","1718",GV30109,IBMWP,>Valor frontera M/B,"446391","4104076","30",CHGv
"POINT (432138.00002317 4118164.99995894)","1719",GV30110,IBMWP,<Valor frontera M/B,"432138","4118165","30",CHGv
"POINT (463179.999972755 4119628.99995911)","1720",GV30114,IBMWP,>Valor frontera M/B,"463180","4119629","30",CHGv
"POINT (439442.000001972 4142723.00000865)","1721",GV30307,IBMWP,>Valor frontera M/B,"439442","4142723","30",CHGv
"POINT (425221.999970552 4142957.00001333)","1722",GV30308,IBMWP,>Valor frontera M/B,"425222","4142957","30",CHGv
"POINT (428530.999969272 4120751.00002092)","1723",GV30310,IBMWP,<Valor frontera M/B,"428531","4120751","30",CHGv
"POINT (423897.999992711 4090245.00002206)","1724",GV30401,IBMWP,>Valor frontera M/B,"423898","4090245","30",CHGv
"POINT (413184.999962281 4110954.00003735)","1725",GV30405,IBMWP,>Valor frontera M/B,"413185","4110954","30",CHGv
"POINT (411018.99997891 4116787.00000939)","1726",GV30410,IBMWP,>Valor frontera M/B,"411019","4116787","30",CHGv
"POINT (393423.99998693 4116653.99995113)","1727",GV30501,IBMWP,>Valor frontera M/B,"393424","4116654","30",CHGv
"POINT (413554.999999378 4119110.00001076)","1728",GV30512,IBMWP,>Valor frontera M/B,"413555","4119110","30",CHGv
"POINT (363513.999958779 4133070.99995716)","1729",GV30516,IBMWP,>Valor frontera M/B,"363514","4133071","30",CHGv
"POINT (383217.000012459 4118654.00004292)","1730",GV30520,IBMWP,<Valor frontera M/B,"383217","4118654","30",CHGv
"POINT (367970.000008973 4121185.99997628)","1731",GV30530,IBMWP,<Valor frontera M/B,"367970","4121186","30",CHGv
"POINT (382117.999993033 4130655.00002852)","1732",GV30540,IBMWP,>Valor frontera M/B,"382118","4130655","30",CHGv
"POINT (394205.000038428 4126452.99997165)","1733",GV30550,IBMWP,>Valor frontera M/B,"394205","4126453","30",CHGv
"POINT (423833.000012256 4211083.00003733)","1734",GV40103,IBMWP,>Valor frontera M/B,"423833","4211083","30",CHGv
"POINT (416696.999994741 4250767.99995322)","1735",GV40346,IBMWP,>Valor frontera M/B,"416697","4250768","30",CHGv
"POINT (390121.000020628 4213416.99997073)","1736",GV40505,IBMWP,>Valor frontera M/B,"390121","4213417","30",CHGv
"POINT (371346.000010964 4202195.00001248)","1737",GV40603,IBMWP,>Valor frontera M/B,"371346","4202195","30",CHGv
"POINT (380355.000042756 4209710.00000235)","1738",GV40605,IBMWP,>Valor frontera M/B,"380355","4209710","30",CHGv
"POINT (370205.99996785 4208194.00003754)","1739",GV40618,IBMWP,>Valor frontera M/B,"370206","4208194","30",CHGv
"POINT (383802.999960689 4207595.99999769)","1740",GV40619,IBMWP,>Valor frontera M/B,"383803","4207596","30",CHGv
"POINT (318514.999992872 4208643.00001981)","1741",GV41007,IBMWP,>Valor frontera M/B,"318515","4208643","30",CHGv
"POINT (314394.000040384 4233261.00001111)","1742",GV41008,IBMWP,>Valor frontera M/B,"314394","4233261","30",CHGv
"POINT (292518.000009814 4239468.00001257)","1743",GV41009,IBMWP,>Valor frontera M/B,"292518","4239468","30",CHGv
"POINT (289293.99995932 4214582.99999547)","1744",GV41200,IBMWP,>Valor frontera M/B,"289294","4214583","30",CHGv
"POINT (281210.000022668 4173444.00000366)","1745",GV41305,IBMWP,>Valor frontera M/B,"281210","4173444","30",CHGv
"POINT (293345.000009562 4186211.999958)","1746",GV41310,IBMWP,>Valor frontera M/B,"293345","4186212","30",CHGv
"POINT (263740.000021421 4167080.99995486)","1747",GV41416,IBMWP,<Valor frontera M/B,"263740","4167081","30",CHGv
"POINT (241287.999965113 4193301.00001486)","1748",GV41500,IBMWP,>Valor frontera M/B,"241288","4193301","30",CHGv
"POINT (223808.000013442 4186005.00000316)","1749",GV41599,IBMWP,>Valor frontera M/B,"223808","4186005","30",CHGv
"POINT (219643.999993472 4174108.00003838)","1750",GV41615,IBMWP,>Valor frontera M/B,"219644","4174108","30",CHGv
"POINT (204638.000016759 4169872.99999513)","1751",GV41801,IBMWP,>Valor frontera M/B,"204638","4169873","30",CHGv
"POINT (387993.000000887 4205188.99995503)","1752",GV50215,IBMWP,>Valor frontera M/B,"387993","4205189","30",CHGv
"POINT (412012.99999647 4192720.00000809)","1753",GV50304,IBMWP,<Valor frontera M/B,"412013","4192720","30",CHGv
"POINT (397543.999985297 4168125.00002222)","1754",GV50506,IBMWP,>Valor frontera M/B,"397544","4168125","30",CHGv
"POINT (360057.000010615 4139925.99997846)","1755",GV51008,IBMWP,<Valor frontera M/B,"360057","4139926","30",CHGv
"POINT (328392.000039327 4155081.00005076)","1756",GV51101,IBMWP,<Valor frontera M/B,"328392","4155081","30",CHGv
"POINT (307098.999992355 4106339.99996218)","1757",GV51405,IBMWP,<Valor frontera M/B,"307099","4106340","30",CHGv
"POINT (272765.00001505 4149332.99998742)","1758",GV51407,IBMWP,<Valor frontera M/B,"272765","4149333","30",CHGv
"POINT (283000.999999738 4104779.00001908)","1759",GV51600,IBMWP,>Valor frontera M/B,"283001","4104779","30",CHGv
"POINT (233573.000050274 4118997.99999007)","1760",GV51701,IBMWP,<Valor frontera M/B,"233573","4118998","30",CHGv
"POINT (230971.99995874 4100816.00002628)","1761",GV51800,IBMWP,<Valor frontera M/B,"230972","4100816","30",CHGv
"POINT (266221.999957809 4096289.00003246)","1762",GV51805,IBMWP,<Valor frontera M/B,"266222","4096289","30",CHGv
"POINT (217451.99998455 4089228.00003959)","1763",GV51900,IBMWP,<Valor frontera M/B,"217452","4089228","30",CHGv
"POINT (542485.000006905 4794807.00001775)","1764",ART168,MBf,<Valor frontera M/B,"542485","4794807","30",CHCOr
"POINT (544276.999983656 4796264.00002666)","1765",ART202,MBf,<Valor frontera M/B,"544277","4796264","30",CHCOr
"POINT (511775.000044064 4792127.99996334)","1766",ASU045,MBf,<Valor frontera M/B,"511775","4792128","30",CHCOr
"POINT (505068.999976694 4793252.00000575)","1767",ASU160,MBf,<Valor frontera M/B,"505069","4793252","30",CHCOr
"POINT (488690.99996357 4790876.00002733)","1768",BAR126,MBf,>Valor frontera M/B,"488691","4790876","30",CHCOr
"POINT (490284.999982357 4795424.00004651)","1769",BAR190,MBf,>Valor frontera M/B,"490285","4795424","30",CHCOr
"POINT (515471.000022122 4805437.00001042)","1770",BES042,MBf,>Valor frontera M/B,"515471","4805437","30",CHCOr
"POINT (595535.000041529 4799024.00002102)","1771",BJA050,MBf,<Valor frontera M/B,"595535","4799024","30",CHCOr
"POINT (520368.999955691 4796536.00002714)","1772",BUT062,MBf,>Valor frontera M/B,"520369","4796536","30",CHCOr
"POINT (514795.000003201 4798006.00004948)","1773",BUT137,MBf,>Valor frontera M/B,"514795","4798006","30",CHCOr
"POINT (510743.999975198 4801841.00003882)","1774",BUT226,MBf,<Valor frontera M/B,"510744","4801841","30",CHCOr
"POINT (507391.000041802 4802114.00005275)","1775",BUT270,MBf,<Valor frontera M/B,"507391","4802114","30",CHCOr
"POINT (545118.000017194 4772951.0000164)","1776",DAG050,MBf,>Valor frontera M/B,"545118","4772951","30",CHCOr
"POINT (549512.999971735 4772268.9999714)","1777",DAN055,MBf,>Valor frontera M/B,"549513","4772269","30",CHCOr
"POINT (547217.999977254 4780729.99995117)","1778",DEB348,MBf,>Valor frontera M/B,"547218","4780730","30",CHCOr
"POINT (549752.000043769 4789308.99997673)","1779",DEB492,MBf,<Valor frontera M/B,"549752","4789309","30",CHCOr
"POINT (544533.999997466 4781971.00003119)","1780",DEG068,MBf,<Valor frontera M/B,"544534","4781971","30",CHCOr
"POINT (551713.000010971 4787337.00000588)","1781",DKI036,MBf,<Valor frontera M/B,"551713","4787337","30",CHCOr
"POINT (547754.000036167 4795986.00002172)","1782",DMI064,MBf,<Valor frontera M/B,"547754","4795986","30",CHCOr
"POINT (543580.000024653 4776304.00005164)","1783",DUB014,MBf,>Valor frontera M/B,"543580","4776304","30",CHCOr
"POINT (546576.999985022 4775062.00002644)","1784",DUB042,MBf,<Valor frontera M/B,"546577","4775062","30",CHCOr
"POINT (500564.00001263 4791881.99997715)","1785",GAL095,MBf,>Valor frontera M/B,"500564","4791882","30",CHCOr
"POINT (500032.999985791 4798370.00001074)","1786",GOB082,MBf,<Valor frontera M/B,"500033","4798370","30",CHCOr
"POINT (537234.000029843 4795316.00001016)","1787",LEA112,MBf,>Valor frontera M/B,"537234","4795316","30",CHCOr
"POINT (540004.000047876 4799006.00000168)","1788",LEA196,MBf,<Valor frontera M/B,"540004","4799006","30",CHCOr
"POINT (533877.999993255 4802029.99998321)","1789",LEX036,MBf,>Valor frontera M/B,"533878","4802030","30",CHCOr
"POINT (525449.000028144 4791273.00002329)","1790",OKA066,MBf,>Valor frontera M/B,"525449","4791273","30",CHCOr
"POINT (525305.999989222 4793199.00002884)","1791",OKA075,MBf,>Valor frontera M/B,"525306","4793199","30",CHCOr
"POINT (526419.999998527 4794992.99995817)","1792",OKA114,MBf,<Valor frontera M/B,"526420","4794993","30",CHCOr
