WKT,OBJECTID,COD_ESTACI,COD_PARAME,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC,unidades
"POINT (154178.13848063 4671374.9313191)","205",NO02660007,NH4,0.00500000000,< LQ,"650197","4664498","29",CHMS,mg NH4/l
"POINT (157876.478976642 4670204.28333728)","206",NO02660010,NH4,0.01166666667,< LQ,"653964","4663591","29",CHMS,mg NH4/l
"POINT (170543.142231641 4672041.20716306)","207",NO02660020 ,NH4,0.01000000000,< LQ,"666457","4666310","29",CHMS,mg NH4/l
"POINT (169591.59597321 4667860.46658513)","208",NO02660021 ,NH4,0.01000000000,< LQ,"665802","4662077","29",CHMS,mg NH4/l
"POINT (16565.7966811829 4658647.88713779)","209",NO02990003,NH4,0.01000000000,< LQ,"514093","4642196","29",CHMS,mg NH4/l
"POINT (25728.4519506541 4665106.46550208)","210",NO02990005,NH4,0.01166666667,< LQ,"522756","4649261","29",CHMS,mg NH4/l
"POINT (74485.0806440384 4654880.24825786)","211",NO03010007,NH4,0.00500000000,< LQ,"571988","4642493","29",CHMS,mg NH4/l
"POINT (79336.8678171978 4651208.59444628)","212",NO03010016,NH4,0.00500000000,< LQ,"577074","4639177","29",CHMS,mg NH4/l
"POINT (76042.2276115987 4647030.46188068)","213",NO03010018,NH4,0.00500000000,< LQ,"574086","4634788","29",CHMS,mg NH4/l
"POINT (80733.8737754871 4656171.54914712)","214",NO03010019,NH4,0.00500000000,< LQ,"578118","4644215","29",CHMS,mg NH4/l
"POINT (85969.0999869564 4654148.65094386)","215",NO03010020,NH4,0.00500000000,< LQ,"583471","4642567","29",CHMS,mg NH4/l
"POINT (108935.047945398 4659333.68916831)","216",NO03020001,NH4,0.01166666667,< LQ,"605975","4649335","29",CHMS,mg NH4/l
"POINT (102053.765911935 4652679.5459066)","217",NO03020002,NH4,0.01755555556,< LQ,"599588","4642228","29",CHMS,mg NH4/l
"POINT (113949.678629549 4657700.16208458)","218",NO03370001,NH4,0.01766666667,< LQ,"611083","4648059","29",CHMS,mg NH4/l
"POINT (51981.4892741833 4710331.29024915)","219",14.RW.01.040,NH4,0.00425000000,< Valor frontera,"545700","4696100","29",GC,mg NH4/l
"POINT (51285.812808766 4703345.83436926)","220",14.RW.01.080,NH4,0.00250000000,< LQ,"545500","4689100","29",GC,mg NH4/l
"POINT (42250.359924795 4703482.80360952)","221",14.RW.01.100,NH4,0.02515384615,< LQ,"536500","4688600","29",GC,mg NH4/l
"POINT (42393.7529278272 4702668.59948504)","222",14.RW.01.110,NH4,0.01800000000,< Valor frontera,"536700","4687800","29",GC,mg NH4/l
"POINT (24107.1324998122 4688482.38054056)","223",14.RW.01.140,NH4,0.07375000000,< Valor frontera,"519505","4672401","29",GC,mg NH4/l
"POINT (45239.9841889066 4722970.07822986)","224",14.RW.03.070,NH4,0.01853846154,< LQ,"538100","4708200","29",GC,mg NH4/l
"POINT (40643.7057046733 4714853.59447034)","225",14.RW.03.080,NH4,0.00350000000,< LQ,"534100","4699800","29",GC,mg NH4/l
"POINT (37043.599329732 4732095.98696171)","226",14.RW.04.050,NH4,0.02483333333,< LQ,"529300","4716700","29",GC,mg NH4/l
"POINT (26366.6225024003 4723305.18349347)","227",14.RW.04.090,NH4,0.03333333333,< Valor frontera,"519300","4707200","29",GC,mg NH4/l
"POINT (93006.8986602901 4764583.15582441)","228",14.RW.05.060,NH4,0.02500000000,< LQ,"582688","4753003","29",GC,mg NH4/l
"POINT (104189.969250532 4748011.73578308)","229",14.RW.05.080,NH4,0.02500000000,< LQ,"595000","4737300","29",GC,mg NH4/l
"POINT (89898.6824040214 4757469.24850881)","230",14.RW.05.090,NH4,0.02861538462,< LQ,"580100","4745700","29",GC,mg NH4/l
"POINT (89413.2364722867 4756298.46666101)","231",14.RW.05.110,NH4,0.01825000000,< Valor frontera,"579700","4744500","29",GC,mg NH4/l
"POINT (46011.8244208379 4749348.23716154)","232",14.RW.05.200,NH4,0.01900000000,< Valor frontera,"537000","4734500","29",GC,mg NH4/l
"POINT (63687.8273866039 4752006.41375914)","233",14.RW.05.250,NH4,0.00650000000,< Valor frontera,"554400","4738400","29",GC,mg NH4/l
"POINT (39290.6459652747 4746345.86254427)","234",14.RW.05.310,NH4,0.04520000000,< LQ,"530526","4731036","29",GC,mg NH4/l
"POINT (38568.5190997567 4760533.94666124)","235",14.RW.05.330,NH4,4.07450000000,> Valor frontera,"528800","4745100","29",GC,mg NH4/l
"POINT (36640.3042492128 4747604.33564699)","236",14.RW.05.380,NH4,1.37300000000,> Valor frontera,"527800","4732100","29",GC,mg NH4/l
"POINT (38417.8026654404 4757186.44912331)","237",14.RW.05.SCH,NH4,2.68850000000,> Valor frontera,"528888","4741759","29",GC,mg NH4/l
"POINT (53552.9135994671 4790812.1243822)","238",14.RW.06.100,NH4,0.01542857143,< LQ,"541550","4776293","29",GC,mg NH4/l
"POINT (55483.439354305 4772188.786699)","239",14.RW.06.120,NH4,0.01828571429,< LQ,"544800","4757900","29",GC,mg NH4/l
"POINT (49247.8940713605 4769318.66776911)","240",14.RW.06.140,NH4,0.03464285714,< LQ,"538800","4754600","29",GC,mg NH4/l
"POINT (44975.4589182659 4776071.20015529)","241",14.RW.06.150,NH4,0.02500000000,< LQ,"534068","4761014","29",GC,mg NH4/l
"POINT (40391.2784897051 4771962.92217777)","242",14.RW.06.180,NH4,0.02400000000,< LQ,"529800","4756600","29",GC,mg NH4/l
"POINT (17374.3917208776 4779040.66685693)","243",14.RW.07.020,NH4,0.03975000000,< Valor frontera,"506400","4762000","29",GC,mg NH4/l
"POINT (4092.61205679004 4785925.99965557)","244",14.RW.08.010,NH4,0.01742857143,< LQ,"492700","4767900","29",GC,mg NH4/l
"POINT (347.299168411118 4784183.51927732)","245",14.RW.08.020,NH4,0.01915384615,< LQ,"489100","4765900","29",GC,mg NH4/l
"POINT (-7819.53398388432 4780053.5934828)","246",14.RW.08.030,NH4,0.00775000000,< Valor frontera,"481274","4761211","29",GC,mg NH4/l
"POINT (13629.0373818612 4795497.62986961)","247",14.RW.09.010,NH4,0.03975000000,< Valor frontera,"501500","4778100","29",GC,mg NH4/l
"POINT (3181.15826905781 4794237.51960227)","248",14.RW.09.030,NH4,0.02338461538,< LQ,"491200","4776100","29",GC,mg NH4/l
"POINT (35250.4585800475 4799773.87324617)","249",14.RW.10.040,NH4,0.63050000000,> Valor frontera,"522700","4783900","29",GC,mg NH4/l
"POINT (22128.4582006947 4803231.47174586)","250",14.RW.10.070,NH4,0.04830769231,< LQ,"509400","4786400","29",GC,mg NH4/l
"POINT (73461.645828275 4802853.24405013)","251",14.RW.11.010,NH4,0.03625000000,< Valor frontera,"560500","4789700","29",GC,mg NH4/l
"POINT (68276.4793517424 4800084.32698835)","252",14.RW.11.030,NH4,0.02500000000,< LQ,"555538","4786573","29",GC,mg NH4/l
"POINT (66668.6062910085 4806336.74829776)","253",14.RW.11.040,NH4,0.03323076923,< LQ,"553490","4792680","29",GC,mg NH4/l
"POINT (67508.5891510763 4806698.29321181)","254",14.RW.11.060,NH4,0.04788888889,< LQ,"554300","4793100","29",GC,mg NH4/l
"POINT (65410.0936736338 4808256.28703028)","255",14.RW.11.070,NH4,0.06200000000,< Valor frontera,"552100","4794500","29",GC,mg NH4/l
"POINT (49770.3142459902 4809480.6495301)","256",14.RW.11.080,NH4,0.02442857143,< LQ,"536450","4794597","29",GC,mg NH4/l
"POINT (92512.6031198381 4793947.91870272)","257",14.RW.12.030,NH4,0.51900000000,< Valor frontera,"580100","4782200","29",GC,mg NH4/l
"POINT (80402.6143320047 4804363.0524942)","258",14.RW.12.080,NH4,0.02500000000,< Valor frontera,"567300","4791700","29",GC,mg NH4/l
"POINT (77753.4355251397 4803850.48008402)","259",14.RW.12.090,NH4,0.02146153846,< LQ,"564700","4791000","29",GC,mg NH4/l
"POINT (79825.6290410733 4794038.0237927)","260",14.RW.12.100,NH4,0.02442857143,< LQ,"567465","4781382","29",GC,mg NH4/l
"POINT (74001.9264171754 4813197.81245175)","261",14.RW.12.110,NH4,0.08400000000,< Valor frontera,"560296","4800034","29",GC,mg NH4/l
"POINT (106563.115604825 4821663.77577938)","262",14.RW.13.030,NH4,0.06450000000,< Valor frontera,"592100","4810800","29",GC,mg NH4/l
"POINT (86688.9521659784 4820486.97518905)","263",14.RW.13.050,NH4,0.02258333333,< LQ,"572400","4808200","29",GC,mg NH4/l
"POINT (92176.1372148595 4839561.79922672)","264",14.RW.14.030,NH4,0.02888888889,< LQ,"576489","4827582","29",GC,mg NH4/l
"POINT (89783.2606174574 4832720.81263939)","265",14.RW.14.040,NH4,0.02683333333,< LQ,"574600","4820600","29",GC,mg NH4/l
"POINT (84228.5892257321 4832318.90683454)","266",14.RW.14.060,NH4,0.01366666667,< Valor frontera,"569100","4819800","29",GC,mg NH4/l
"POINT (83555.3791653176 4829956.33846701)","267",14.RW.14.080,NH4,0.02500000000,< LQ,"568600","4817400","29",GC,mg NH4/l
"POINT (114303.245863589 4848121.35174287)","268",14.RW.15.020,NH4,0.02500000000,< LQ,"597900","4837700","29",GC,mg NH4/l
"POINT (109376.508080759 4846025.9431392)","269",14.RW.15.040,NH4,0.01466666667,< LQ,"593146","4835258","29",GC,mg NH4/l
"POINT (104434.863392967 4836683.21077614)","270",14.RW.15.050,NH4,0.74000000000,> Valor frontera,"588900","4825600","29",GC,mg NH4/l
"POINT (103949.524599674 4843850.00796107)","271",14.RW.15.060,NH4,0.03484615385,< LQ,"587900","4832700","29",GC,mg NH4/l
"POINT (116158.374758322 4833524.67486638)","272",14.RW.16.030,NH4,0.00366666667,< LQ,"600800","4823300","29",GC,mg NH4/l
"POINT (120233.890523111 4848193.35547063)","273",14.RW.16.040,NH4,0.01975000000,< LQ,"603800","4838200","29",GC,mg NH4/l
"POINT (146489.975591892 4832233.88742051)","274",14.RW.17.010,NH4,0.02625000000,< LQ,"631100","4824200","29",GC,mg NH4/l
"POINT (142573.481956662 4829485.18805662)","275",14.RW.17.060,NH4,0.00566666667,< Valor frontera,"627397","4821180","29",GC,mg NH4/l
"POINT (128189.803062254 4833256.68704866)","276",14.RW.17.110,NH4,0.00633333333,< Valor frontera,"612800","4823900","29",GC,mg NH4/l
"POINT (129680.477038857 4839977.04206567)","277",14.RW.17.120,NH4,0.02058333333,< LQ,"613800","4830700","29",GC,mg NH4/l
"POINT (149506.542145467 4822578.97633788)","278",14.RW.18.010,NH4,0.02091666667,< LQ,"634800","4814800","29",GC,mg NH4/l
"POINT (154108.028224108 4826868.31102654)","279",14.RW.18.020,NH4,0.03350000000,< LQ,"639075","4819404","29",GC,mg NH4/l
"POINT (145304.522362966 4829974.40842933)","280",D_0218,NH4,0.01066666667,< Valor frontera,"630082","4821864","29",GC,mg NH4/l
"POINT (114131.953547641 4847919.84974033)","281",D_0411,NH4,0.00600000000,< Valor frontera,"597744","4837487","29",GC,mg NH4/l
"POINT (47333.8530596822 4752015.82008579)","282",D_1012,NH4,0.05100000000,< Valor frontera,"538126","4737248","29",GC,mg NH4/l
"POINT (40062.0020152684 4755274.71536618)","283",D_1013,NH4,0.34866666667,< Valor frontera,"530660","4739974","29",GC,mg NH4/l
"POINT (34964.3253269147 4799289.82399819)","284",D_1026,NH4,0.09950000000,< Valor frontera,"522450","4783398","29",GC,mg NH4/l
"POINT (83699.5127712767 4839306.66717354)","285",D_1027,NH4,0.00900000000,< Valor frontera,"568070","4826717","29",GC,mg NH4/l
"POINT (97454.1849531374 4844577.96429772)","286",D_1028,NH4,0.00500000000,< Valor frontera,"581381","4832956","29",GC,mg NH4/l
"POINT (107749.006036757 4834223.8724347)","287",D_1029,NH4,0.00200000000,< LQ,"592377","4823390","29",GC,mg NH4/l
"POINT (60438.5214495429 4812438.41461327)","288",D_1031,NH4,0.04925000000,< Valor frontera,"546853","4798305","29",GC,mg NH4/l
"POINT (8559.42690963449 4798843.58903076)","289",D_1049,NH4,0.06000000000,< Valor frontera,"496219","4781065","29",GC,mg NH4/l
"POINT (25738.2018147334 4783932.26367005)","290",D_1054,NH4,0.01400000000,< Valor frontera,"514370","4767462","29",GC,mg NH4/l
"POINT (92432.8540044675 4793756.35481795)","291",D_1114,NH4,0.05300000000,< Valor frontera,"580034","4782004","29",GC,mg NH4/l
"POINT (78421.4082217234 4736058.77455039)","292",D_1602,NH4,4.78850000000,> Valor frontera,"570195","4723573","29",GC,mg NH4/l
"POINT (44770.9998588137 4761304.83644153)","293",D_1604,NH4,0.01075000000,< Valor frontera,"534916","4746308","29",GC,mg NH4/l
"POINT (8410.94392897311 4793505.67385475)","294",D_1605,NH4,0.03375000000,< Valor frontera,"496453","4775746","29",GC,mg NH4/l
"POINT (93653.3714009178 4798357.21529281)","295",D_1606,NH4,0.01250000000,< Valor frontera,"580920","4786671","29",GC,mg NH4/l
"POINT (154041.098521505 4832342.12555658)","296",D_1607,NH4,0.02166666667,< Valor frontera,"638614","4824852","29",GC,mg NH4/l
"POINT (162352.94282677 4831084.33963086)","297",D_1608,NH4,1.95800000000,> Valor frontera,"646985","4824198","29",GC,mg NH4/l
"POINT (68524.2380811493 4758467.78640432)","298",D_1610,NH4,0.20125000000,< Valor frontera,"558754","4745174","29",GC,mg NH4/l
"POINT (68226.3251097043 4746691.68954306)","299",D_1611,NH4,0.02650000000,< Valor frontera,"559294","4733433","29",GC,mg NH4/l
"POINT (48546.7493192949 4749773.45386429)","300",D_1613,NH4,0.01133333333,< Valor frontera,"539492","4735103","29",GC,mg NH4/l
"POINT (35047.8923780127 4751054.15571063)","301",D_1614,NH4,0.01400000000,< Valor frontera,"525971","4735419","29",GC,mg NH4/l
"POINT (9134.88723838102 4798707.67386747)","302",D_1615,NH4,0.08400000000,< Valor frontera,"496801","4780971","29",GC,mg NH4/l
"POINT (1616.4120289759 4793664.13697737)","303",D_1616,NH4,0.09875000000,< Valor frontera,"489685","4775418","29",GC,mg NH4/l
"POINT (43424.9181298086 4798211.83274298)","304",D_1617,NH4,0.00725000000,< Valor frontera,"530944","4782931","29",GC,mg NH4/l
"POINT (43422.6401721366 4798082.33289569)","305",D_1618,NH4,0.00725000000,< Valor frontera,"530951","4782802","29",GC,mg NH4/l
"POINT (90060.9905277472 4843604.90217317)","306",D_1619,NH4,0.15775000000,< Valor frontera,"574092","4831454","29",GC,mg NH4/l
"POINT (114289.608821498 4842288.17114356)","307",D_205,NH4,0.00200000000,< LQ,"598307","4831891","29",GC,mg NH4/l
"POINT (80939.6617014929 4839197.30555574)","308",D_210,NH4,0.01266666667,< Valor frontera,"565331","4826409","29",GC,mg NH4/l
"POINT (41822.3372562359 4808348.89274895)","309",D_220,NH4,0.04700000000,< Valor frontera,"528624","4792901","29",GC,mg NH4/l
"POINT (41835.9181406308 4803610.69207396)","310",D_227,NH4,0.02500000000,< Valor frontera,"528977","4788188","29",GC,mg NH4/l
"POINT (22014.2141005807 4744546.8397496)","311",D_230,NH4,0.06900000000,< Valor frontera,"513467","4728021","29",GC,mg NH4/l
"POINT (61365.8086861799 4756054.83212898)","312",D_250,NH4,0.01550000000,< Valor frontera,"551802","4742264","29",GC,mg NH4/l
"POINT (20557.8859180784 4752086.13838435)","313",D_251,NH4,0.04375000000,< Valor frontera,"511484","4735417","29",GC,mg NH4/l
"POINT (68127.7648221237 4749560.38760811)","314",D_261,NH4,0.00675000000,< Valor frontera,"558992","4736281","29",GC,mg NH4/l
"POINT (66715.1931635884 4810462.56577857)","315",D_272,NH4,0.03975000000,< Valor frontera,"553241","4796789","29",GC,mg NH4/l
"POINT (147326.803858384 4821284.36533821)","316",D_278,NH4,0.02300000000,< Valor frontera,"632722","4813354","29",GC,mg NH4/l
"POINT (38913.4325805542 4800851.80346301)","317",D_283,NH4,0.01750000000,< Valor frontera,"526267","4785235","29",GC,mg NH4/l
"POINT (3590.41532981163 4768615.90802503)","318",D_292,NH4,0.00500000000,< Valor frontera,"493434","4750651","29",GC,mg NH4/l
"POINT (134918.765204277 4818318.9347071)","319",D_315,NH4,0.00700000000,< Valor frontera,"620576","4809508","29",GC,mg NH4/l
"POINT (61543.0227869846 4785842.59064662)","320",D_318,NH4,0.04450000000,< Valor frontera,"549856","4771919","29",GC,mg NH4/l
"POINT (58821.8064932189 4780181.1790571)","321",D_322,NH4,0.03650000000,< Valor frontera,"547552","4766091","29",GC,mg NH4/l
"POINT (81320.1272779764 4765939.4799542)","322",D_326,NH4,0.01300000000,< Valor frontera,"570958","4753521","29",GC,mg NH4/l
"POINT (20332.35755744 4768618.2937208)","323",D_327,NH4,0.01000000000,< Valor frontera,"510085","4751845","29",GC,mg NH4/l
"POINT (89667.1506591531 4738147.73011414)","324",D_338,NH4,0.03625000000,< Valor frontera,"581241","4726449","29",GC,mg NH4/l
"POINT (66262.5100380199 4771717.39187168)","325",D_341,NH4,0.01225000000,< Valor frontera,"555560","4758199","29",GC,mg NH4/l
"POINT (48729.9161647544 4755775.54133095)","326",D_367,NH4,0.04866666667,< Valor frontera,"539248","4741088","29",GC,mg NH4/l
"POINT (118119.279432147 4852817.59238392)","327",D_381,NH4,0.01533333333,< Valor frontera,"601360","4842652","29",GC,mg NH4/l
"POINT (29901.1430304311 4726461.73705898)","328",D_382,NH4,0.17475000000,< Valor frontera,"522593","4710590","29",GC,mg NH4/l
"POINT (55425.3788529877 4810382.69342806)","329",D_408,NH4,0.06975000000,< Valor frontera,"542012","4795900","29",GC,mg NH4/l
"POINT (24073.9545709566 4780094.74037557)","330",D_422,NH4,0.01075000000,< Valor frontera,"512988","4763526","29",GC,mg NH4/l
"POINT (72533.2907235982 4733494.29692598)","331",D_428,NH4,0.01575000000,< Valor frontera,"564516","4720603","29",GC,mg NH4/l
"POINT (42887.3659351722 4732802.05533377)","332",D_456,NH4,0.02733333333,< Valor frontera,"535064","4717816","29",GC,mg NH4/l
"POINT (67031.1393809756 4808725.53771785)","333",D_504,NH4,0.57225000000,< Valor frontera,"553680","4795083","29",GC,mg NH4/l
"POINT (75757.9279253472 4807517.0593549)","334",D_505,NH4,0.31225000000,< Valor frontera,"562451","4794506","29",GC,mg NH4/l
"POINT (35869.2534049597 4716458.75507916)","335",D_514,NH4,0.02450000000,< Valor frontera,"529237","4701060","29",GC,mg NH4/l
"POINT (44641.8781445333 4761222.30257343)","336",D_517,NH4,0.02125000000,< Valor frontera,"534793","4746217","29",GC,mg NH4/l
"POINT (5146.18062361394 4731408.4280711)","337",D_527,NH4,0.03825000000,< Valor frontera,"497621","4713760","29",GC,mg NH4/l
"POINT (65487.1962658931 4748066.7244018)","338",D_543,NH4,0.06525000000,< Valor frontera,"556470","4734607","29",GC,mg NH4/l
"POINT (27359.1746289663 4752100.43299101)","339",D_557,NH4,0.01125000000,< Valor frontera,"518248","4735914","29",GC,mg NH4/l
"POINT (18227.4676635169 4773692.34374545)","340",D_585,NH4,0.06175000000,< Valor frontera,"507630","4756741","29",GC,mg NH4/l
"POINT (59546.859682974 4782303.86587076)","341",D_589,NH4,0.44750000000,< Valor frontera,"548122","4768255","29",GC,mg NH4/l
"POINT (9754.84259973501 4774199.69589831)","342",D_609,NH4,0.02625000000,< Valor frontera,"499167","4756642","29",GC,mg NH4/l
"POINT (104457.164177655 4849617.99084369)","343",D_626,NH4,0.00266666667,< LQ,"587989","4838479","29",GC,mg NH4/l
"POINT (21994.1145676524 4715206.24430112)","344",D_641,NH4,0.04825000000,< Valor frontera,"515522","4698835","29",GC,mg NH4/l
"POINT (74807.3631072602 4799253.22018583)","345",D_700,NH4,0.01950000000,< Valor frontera,"562097","4786213","29",GC,mg NH4/l
"POINT (9442.26493770775 4776391.64220039)","346",14.RW.07.040,NH4,0.02500000000,< LQ,"498700","4758800","29",GC,mg NH4/l
"POINT (104908.924482553 4853407.18633719)","347",14.RW.15.080,NH4,0.04166666667,< LQ,"588165","4842284","29",GC,mg NH4/l
"POINT (62471.7464389952 4755888.60732512)","348",D_1612,NH4,0.09525000000,< Valor frontera,"552914","4742177","29",GC,mg NH4/l
"POINT (482840.000048235 4564593.9999575)","349",TA43204001,NH4,0.08500000000,< Valor frontera,"482840","4564594","30",CHT,mg NH4/l
"POINT (503891.000012721 4562453.00001278)","350",TA43304001,NH4,0.05000000000,< LQ,"503891","4562453","30",CHT,mg NH4/l
"POINT (450650.000044128 4543715.99998355)","351",TA45805001,NH4,0.06250000000,< LQ,"450650","4543716","30",CHT,mg NH4/l
"POINT (483813.999954548 4553206.99998754)","352",TA45904001,NH4,0.07625000000,< LQ,"483814","4553207","30",CHT,mg NH4/l
"POINT (462945.000011166 4539215.99996737)","353",TA45905003,NH4,0.96250000000,> Valor frontera,"462945","4539216","30",CHT,mg NH4/l
"POINT (471310.999971361 4540732.00004104)","354",TA45905004,NH4,0.02100000000,< Valor frontera,"471311","4540732","30",CHT,mg NH4/l
"POINT (499760.000048453 4550630.00002087)","355",TA46004005,NH4,0.02168750000,< LQ,"499760","4550630","30",CHT,mg NH4/l
"POINT (518126.999993679 4539351.00001195)","356",TA46104001,NH4,0.05000000000,< LQ,"518127","4539351","30",CHT,mg NH4/l
"POINT (533403.000016412 4550639.00002181)","357",TA46104002,NH4,0.05000000000,< LQ,"533403","4550639","30",CHT,mg NH4/l
"POINT (522467.999959242 4556598.99995682)","358",TA46104005,NH4,0.09120000000,< Valor frontera,"522468","4556599","30",CHT,mg NH4/l
"POINT (439682.999979393 4532705.00002282)","359",TA48405007,NH4,0.05000000000,< LQ,"439683","4532705","30",CHT,mg NH4/l
"POINT (436146.00003702 4527586.99997744)","360",TA48405008,NH4,0.05000000000,< LQ,"436146","4527587","30",CHT,mg NH4/l
"POINT (460619.99996692 4524192.00001293)","361",TA48505003,NH4,0.05875000000,< LQ,"460620","4524192","30",CHT,mg NH4/l
"POINT (468098.999995524 4524618.00001759)","362",TA48505005,NH4,0.02480000000,< Valor frontera,"468099","4524618","30",CHT,mg NH4/l
"POINT (461868.999992954 4527480.99999413)","363",TA48505006,NH4,0.05000000000,< LQ,"461869","4527481","30",CHT,mg NH4/l
