OBJECTID,cod_mar,PFAFRIO,COD_UNI,nom_rio,Shape_Leng,color
35661,M,20042655792,902145,BARRANC DE BONARQUES,1802.36813264,7
35662,M,200426558,903208,BARRANC DE MONTARDIT,5950.57616138,5
35663,M,2004265582,902927,BARRANC DE LES BOSSES,2035.7000383,6
35664,M,2004265584,915493,SIN NOMBRE,1054.46140728,6
35665,M,20042655852,915705,SIN NOMBRE,1063.2918989,7
35666,M,2004265586,915552,SIN NOMBRE,1287.02883548,6
35667,M,20042655872,902088,BARRANC D'INSI,1454.346301,7
35668,M,2004265588,902246,BARRANC DE COBRISTA,3654.53485627,6
35669,M,20042655882,915505,SIN NOMBRE,1052.29132722,7
35670,M,20042655884,912514,LLAU DE LES ROQUES,1327.57400881,7
35671,M,20042655886,915549,SIN NOMBRE,1817.3020571,7
35672,M,20042655888,915407,SIN NOMBRE,1266.2508139,7
35673,M,2004265592,914252,SIN NOMBRE,1834.35222412,6
35674,M,2004265594,915773,SIN NOMBRE,1088.82099061,6
35675,M,2004265596,912469,LLAU DE L'HOSTAL NOU,1538.13937635,6
35676,M,20042656,914131,RIU DEL CANTO,11191.0662439,4
35677,M,200426562,927656,TORRENT DE LES LLAUS,2656.24867278,5
35678,M,2004265632,904127,BARRANC DESCRITA O DE MOLINTRAVER,2701.84223544,6
35679,M,200426564,927562,TORRENT DE L'OLLA,3959.64347001,5
35680,M,2004265642,912579,LLAU DELS BAENS,2064.1972457,6
35681,M,2004265644,912581,LLAU DELS CANERS,1374.7874702,6
35682,M,2004265646,902832,BARRANC DE LA SOLANA,1570.52945399,6
35683,M,2004265652,914253,SIN NOMBRE,1823.66171767,6
35684,M,2004265654,904180,BARRANC TRAVIC,2019.885957,6
35685,M,2004265656,927869,TORRENTILLS,1600.22847637,6
35686,M,200426566,902263,BARRANC DE COMA-SARRERA,5235.83461779,5
35687,M,2004265662,903667,BARRANC DEL CLOT DE LES BRUIXES,1553.05637433,6
35688,M,2004265664,912580,LLAU DELS CAMPASSOS,1623.91721053,6
35689,M,2004265666,915530,SIN NOMBRE,1186.94191366,6
35690,M,2004265672,903705,BARRANC DEL FENER LLARG,1654.21722107,6
35691,M,2004265674,915731,SIN NOMBRE,991.913431713,6
35692,M,2004265676,927832,TORRENT GENIL,1341.42906195,6
35693,M,200426568,902967,BARRANC DE LES COMES DE RUBIO,4668.01641594,5
35694,M,2004265682,903825,BARRANC DEL PARREGO,1454.10591845,6
35695,M,2004265684,903308,BARRANC DE PUSSATRAPA,775.871490189,6
35696,M,2004265686,902582,BARRANC DE LA COMA DE L'ORRI,2580.34007146,6
35697,M,20042656862,915383,SIN NOMBRE,1250.96183265,7
35698,M,2004265712,915497,SIN NOMBRE,1225.90927468,6
35699,M,200426572,912472,LLAU DE LA BARDALEDA O DE MATRACA,2643.36149028,5
35700,M,2004265732,912441,LLAU DE BARADELLA,2341.69559765,6
35701,M,200426574,903432,BARRANC DE SANTA ANNA,6290.14195167,5
35702,M,2004265742,912585,LLAU DELS COMS,1071.35256883,6
35703,M,2004265744,903919,BARRANC DEL SERRAT XIC,1196.65004357,6
35704,M,2004265746,902343,BARRANC DE FENER GRAN,1367.14903973,6
35705,M,2004265752,912450,LLAU DE COMALGA,2138.04544118,6
35706,M,200426576,902771,BARRANC DE LA PIETAT,2123.35552693,5
35707,M,2004265762,915390,SIN NOMBRE,1606.673918,6
35708,M,2004265764,903523,BARRANC DE TORRES NEGRES,2139.68717808,6
35709,M,20042657642,915400,SIN NOMBRE,1088.52037086,7
35710,M,2004265766,902159,BARRANC DE BURRELLES,2358.15608885,6
35711,M,20042657662,902267,BARRANC DE COMA PREGONA,1833.29054489,7
35712,M,2004265772,915395,SIN NOMBRE,1258.63040578,6
35713,M,200426578,903025,BARRANC DE LES LLERES,3724.48729745,5
35714,M,2004265782,902144,BARRANC DE BONABASI,1900.55803403,6
35715,M,20042658,913940,RIU DE BERASTI,15335.3079707,4
35716,M,2004265812,902652,BARRANC DE LA FONT DE MESTRE,1445.24801408,6
35717,M,2004265814,915246,SIN NOMBRE,1425.99028461,6
35718,M,200426582,913898,RIU D'ALTRON,9706.21247109,5
35719,M,20042658212,903303,BARRANC DE PUINERO,1496.07572974,7
35720,M,2004265822,902139,BARRANC DE BODOLUIXOS,2899.08690015,6
35721,M,2004265824,902925,BARRANC DE LES BOIGUES,4456.95925072,6
35722,M,20042658242,902278,BARRANC DE COMALLOBATERA,2650.77299919,7
35723,M,20042658244,903855,BARRANC DEL PORTELL,1333.31950478,7
35724,M,200426582442,915475,SIN NOMBRE,1164.80707583,8
35725,M,2004265826,903504,BARRANC DE TIESO,2292.70957936,6
35726,M,20042658272,915234,SIN NOMBRE,1290.48599877,7
35727,M,20042658274,915165,SIN NOMBRE,1147.70885596,7
35728,M,2004265828,902084,BARRANC D'ESTANYESO,2856.08737615,6
35729,M,20042658292,915216,SIN NOMBRE,1013.25036132,7
35730,M,20042658294,915242,SIN NOMBRE,2068.98421092,7
35731,M,200426584,913954,RIU DE CAREGUE,10489.5550075,5
35732,M,20042658412,914960,SIN NOMBRE,1143.17727289,7
35733,M,20042658414,915002,SIN NOMBRE,1317.84667657,7
35734,M,20042658416,914971,SIN NOMBRE,998.31713112,7
35735,M,2004265842,904092,BARRANC DELS SOLANS,1820.89700628,6
35736,M,20042658422,914871,SIN NOMBRE,1276.07200108,7
35737,M,20042658432,914882,SIN NOMBRE,1124.48639937,7
35738,M,20042658434,914918,SIN NOMBRE,1073.16887935,7
35739,M,2004265844,903338,BARRANC DE RIERS,2886.36125314,6
35740,M,20042658452,914809,SIN NOMBRE,1084.56366457,7
35741,M,2004265846,902786,BARRANC DE LA PORTELLA,2265.49936273,6
35742,M,20042658462,914827,SIN NOMBRE,2230.74424775,7
35743,M,20042658472,914718,SIN NOMBRE,1026.5910379,7
35744,M,20042658474,914764,SIN NOMBRE,1660.01146606,7
35745,M,20042658476,914749,SIN NOMBRE,1212.57509222,7
35746,M,2004265848,927734,TORRENT DE SENDES,3094.54245225,6
35747,M,20042658482,914751,SIN NOMBRE,1503.4736099,7
35748,M,20042658492,914691,SIN NOMBRE,1029.37704481,7
35749,M,20042658512,915003,SIN NOMBRE,1205.36069334,7
35750,M,2004265852,903793,BARRANC DEL MAU,1682.15685784,6
35751,M,20042658532,914964,SIN NOMBRE,1043.72637668,7
35752,M,2004265854,915021,SIN NOMBRE,1218.3785579,6
35753,M,20042658552,902763,BARRANC DE LA PEGUERA,1708.44324626,7
35754,M,2004265856,914894,SIN NOMBRE,1070.65688774,6
35755,M,2004265858,902305,BARRANC DE COTS,1226.0502244,6
35756,M,20042658592,914896,SIN NOMBRE,1002.12726405,7
35757,M,200426586,902119,BARRANC DE BAÜRSI,2321.89559289,5
35758,M,2004265862,914869,SIN NOMBRE,1493.11451673,6
35759,M,2004265872,903232,BARRANC DE MOROR,2157.96138761,6
35760,M,200426588,902061,BARRANC D'ENTREMONTS,3121.73167991,5
35761,M,2004265892,914937,SIN NOMBRE,1979.5520478,6
35762,M,2004265894,914721,SIN NOMBRE,1844.54665545,6
35763,M,2004265912,915253,SIN NOMBRE,2084.02276239,6
35764,M,200426592,903355,BARRANC DE RODES,2410.70859153,5
35765,M,2004265922,902199,BARRANC DE CANERILLES,1432.29857946,6
35766,M,2004265924,902751,BARRANC DE LA PALA,1231.62540348,6
35767,M,200426594,902722,BARRANC DE LA MASIA,3101.59233868,5
35768,M,200426596,902530,BARRANC DE LA BOTELLA,2226.10701753,5
35769,M,2004265972,904100,BARRANC DELS TRANIS,2384.47040347,6
35770,M,200426598,902163,BARRANC DE CABANERTO,2253.66837239,5
35771,M,2004266,914098,RIU DE SANTA MAGDALENA,17449.1514593,3
35772,M,200426612,902794,BARRANC DE LA RAMIOSA,4508.45710528,5
35773,M,20042662,903987,BARRANC DELS CANERS,4225.27555006,4
35774,M,200426622,903998,BARRANC DELS CLOTS O DE PORTAINE,3906.63601191,5
35775,M,2004266312,903272,BARRANC DE PENYA MALA,1170.99243992,6
35776,M,2004266314,903167,BARRANC DE MARGARIT,1943.14765248,6
35777,M,200426632,912596,LLAU DELS TARTERALS O BARRANC DE PRATS,2940.35240299,5
35778,M,2004266332,915092,SIN NOMBRE,1173.46363577,6
35779,M,200426634,902761,BARRANC DE LA PEGA,3708.17242012,5
35780,M,200426636,902360,BARRANC DE FONT DE FREIXE,1698.43075856,5
35781,M,2004266362,902185,BARRANC DE CAMPIRME,1548.98308194,6
35782,M,200426638,902170,BARRANC DE CABRILS,1517.92486861,5
35783,M,2004266382,902095,BARRANC D'URDOSSA,1181.51324677,6
35784,M,2004266384,927547,TORRENT DE JUVERRI,2498.24954134,6
35785,M,2004266392,912081,CANAL DE ROMADRIU,1173.53587961,6
35786,M,2004266394,912403,LA TORRENTERA,1149.74323557,6
35787,M,20042664,903715,BARRANC DEL FORCAT,3476.93258216,4
35788,M,200426642,904081,BARRANC DELS REGUERALS,2002.41410708,5
35789,M,2004266422,903969,BARRANC DELS ARTICS,1096.44519122,6
35790,M,2004266424,902619,BARRANC DE LA CULLA,978.985277013,6
35791,M,200426644,915432,SIN NOMBRE,1060.90629526,5
35792,M,200426652,902762,BARRANC DE LA PEGATERA,1280.10275782,5
35793,M,200426654,902229,BARRANC DE CASTENAS,1642.53117926,5
35794,M,200426656,902738,BARRANC DE LA MOLINA DEL GRAVAT,1616.71210728,5
35795,M,20042666,902529,BARRANC DE LA BORDA DEL SOLI,4941.94764604,4
35796,M,200426662,903704,BARRANC DEL FENER DELS LLANGORTS,1616.10136332,5
35797,M,200426664,902130,BARRANC DE BIGARRET,1547.10824605,5
35798,M,200426672,902785,BARRANC DE LA PORTELLA,1868.01411143,5
35799,M,2004266732,904014,BARRANC DELS CORRALS,1451.98861418,6
35800,M,200426674,903037,BARRANC DE LES MONGETES,1996.07797689,5
35801,M,200426676,927549,TORRENT DE L'AIGÜEROLA,2366.947526,5
35802,M,200426678,913937,RIU DE BEDET,1326.31408757,5
35803,M,2004266782,902344,BARRANC DE FENERALBA,1463.27714994,6
35804,M,2004266784,927588,TORRENT DE LA COSTA,1917.16786679,6
35805,M,20042668,930010,RIU DE GIRONI,4714.30774639,4
35806,M,2004266812,927663,TORRENT DE LES TOVES,1310.99796924,6
35807,M,200426682,902648,BARRANC DE LA FONT DE LA VORA,1458.94516533,5
35808,M,200426684,930009,RIU DE L'OLLA,3268.27681303,5
35809,M,2004266842,903328,BARRANC DE RENALT,2009.32320312,6
35810,M,2004266844,927718,TORRENT DE SABOLLERA,2242.56605202,6
35811,M,20042668442,902666,BARRANC DE LA FONT NEGRA,2726.83636765,7
35812,M,200426684422,903158,BARRANC DE MANIGA,2382.44564351,8
35813,M,2004266846,913969,RIU DE CONFLENT,2873.44817013,6
35814,M,20042668462,903676,BARRANC DEL COLL DE FINESTRES,2008.38524523,7
35815,M,200426686,927675,TORRENT DE MATANEGRA,1591.07622367,5
35816,M,2004266872,902453,BARRANC DE L'ARTIC,1925.75069548,6
35817,M,200426688,903528,BARRANC DE TRESCUL,3319.80442991,5
35818,M,20042672,903168,BARRANC DE MARGUILLO,3396.08708205,4
35819,M,20042674,903897,BARRANC DEL RIU,3628.93474317,4
35820,M,200426742,902727,BARRANC DE LA MATA FONT DE FORAT,2593.76661279,5
35821,M,2004267422,914246,SIN NOMBRE,747.874031703,6
35822,M,2004268,912389,LA NOGUERA DE CARDOS,16363.2641612,3
35823,M,200426812,902182,BARRANC DE CAMPANYA,1573.07519758,5
35824,M,200426814,903334,BARRANC DE RIBERIS,3564.6797212,5
35825,M,20042682,913983,RIU DE GLORIETA,2508.94568824,4
35826,M,200426822,913976,RIU DE FARRERA,1926.23650978,5
35827,M,2004268222,903155,BARRANC DE MALLOLIS,3624.17796684,6
35828,M,20042682222,902764,BARRANC DE LA PEGUERA,1517.50221809,7
35829,M,2004268224,902433,BARRANC DE L'ABEURADOR,1644.90104147,6
35830,M,2004268226,903997,BARRANC DELS CLOTS,3004.88471227,6
35831,M,200426824,903624,BARRANC DEL BOSC,6433.37454291,5
35832,M,20042684,912392,LA NOGUERA DE VALLFERRERA,23353.425455,4
35833,M,2004268412,903387,BARRANC DE SANT FRANCESC,2678.4651171,6
35834,M,2004268414,902069,BARRANC D'ESCOBET,2976.35740723,6
35835,M,2004268416,902127,BARRANC DE BESAN,4004.48416835,6
35836,M,20042684162,914402,SIN NOMBRE,1206.08356196,7
35837,M,20042684164,902371,BARRANC DE FONTLLONGO,1378.70030834,7
35838,M,2004268418,902047,BARRANC D'EIXERTO,3945.13686975,6
35839,M,200426842,902160,BARRANC DE BUSCALLADO,5107.74724772,5
35840,M,2004268422,914577,SIN NOMBRE,1471.23784425,6
35841,M,2004268424,914554,SIN NOMBRE,1154.55189073,6
35842,M,200426844,912391,LA NOGUERA DE TOR,9916.65937917,5
35843,M,20042684412,903332,BARRANC DE RIBALERIS,2753.24535967,7
35844,M,20042684414,902734,BARRANC DE LA MOLA,1977.51113245,7
35845,M,2004268442,902142,BARRANC DE BOIXEDO,2982.92486855,6
35846,M,20042684422,914413,SIN NOMBRE,1540.25806733,7
35847,M,20042684424,902352,BARRANC DE FINESTRES,3015.95254048,7
35848,M,20042684432,914324,SIN NOMBRE,1378.21612305,7
35849,M,20042684434,902071,BARRANC D'ESCORBETES,2094.60076069,7
35850,M,2004268444,902404,BARRANC DE GERRI,3320.34053382,6
35851,M,20042684442,926400,SIN NOMBRE,2168.80254718,7
35852,M,200426844422,924441,SIN NOMBRE,1809.23376281,8
35853,M,200426844424,924439,SIN NOMBRE,1061.64833254,8
35854,M,20042684444,927331,SIN NOMBRE,1385.2387382,7
35855,M,20042684452,914074,RIU DE PALOMER,3142.99785249,7
35856,M,20042684454,914089,RIU DE SALICS,2103.54348962,7
35857,M,200426844542,914329,SIN NOMBRE,1129.11337836,8
35858,M,2004268446,903575,BARRANC DE VALLPEGUERA,3760.80989489,6
35859,M,20042684462,903376,BARRANC DE SANFONTS,1637.63558492,7
35860,M,20042684472,903290,BARRANC DE PORT NEGRE,3737.71991218,7
35861,M,200426844722,903283,BARRANC DE PLAIA,1243.34228483,8
35862,M,2004268448,914037,RIU DE LA RABASSA,1085.8533193,6
35863,M,20042684482,902158,BARRANC DE BURGO,1987.57364383,7
35864,M,20042684484,903950,BARRANC DEL TOSCAR,1408.88151198,7
35865,M,20042684486,902146,BARRANC DE BORGS,3863.84277721,7
35866,M,20042684512,902338,BARRANC DE FALLEDO,1928.89790747,7
35867,M,20042684514,926384,SIN NOMBRE,2686.45857188,7
35868,M,200426845142,924474,SIN NOMBRE,1765.46852453,8
35869,M,20042684516,902346,BARRANC DE FERRAS,2096.69420518,7
35870,M,2004268452,903138,BARRANC DE LLORIGA,3280.19972698,6
35871,M,20042684522,927296,SIN NOMBRE,2145.73971474,7
35872,M,200426845312,927266,SIN NOMBRE,1164.39723262,8
35873,M,20042684532,903335,BARRANC DE RIBES,2566.84478355,7
35874,M,20042684534,927203,SIN NOMBRE,2503.71859255,7
35875,M,20042684536,902310,BARRANC DE CRUSOS,2303.01659566,7
35876,M,200426845362,927199,SIN NOMBRE,1890.79161566,8
35877,M,200426845372,912080,CANAL DE ROIG,1564.39309673,8
35878,M,200426845374,927097,SIN NOMBRE,1598.55430995,8
35879,M,20042684538,902014,BARRANC D'ABELLO,1662.60246765,7
35880,M,2004268454,902120,BARRANC DE BEDET,3420.66184376,6
35881,M,20042684542,902132,BARRANC DE BIRGANYA,1979.12224425,7
35882,M,20042684544,926904,SIN NOMBRE,1280.65744384,7
35883,M,20042684552,903940,BARRANC DEL TORN,2957.38979494,7
35884,M,200426845522,914309,SIN NOMBRE,603.651188401,8
35885,M,20042684554,902707,BARRANC DE LA LLAGUNA,2698.51709715,7
35886,M,2004268456,902019,BARRANC D'AIXEUS,3050.74549654,6
35887,M,2004268458,902100,BARRANC DE BABORTE,3035.21785644,6
35888,M,200426846,903492,BARRANC DE SOTLLO,5010.90107485,5
35889,M,2004268462,926944,SIN NOMBRE,2254.70976235,6
35890,M,2004268464,926424,SIN NOMBRE,2558.94737165,6
35891,M,20042684642,924398,SIN NOMBRE,968.239330322,7
35892,M,2004268472,902034,BARRANC D'ARESTE,3945.97844406,6
35893,M,20042684722,903852,BARRANC DEL PORT VELL,1761.21561707,7
35894,M,20042684724,926912,SIN NOMBRE,987.543476236,7
35895,M,200426848,902031,BARRANC D'ARCALIS,2212.99517542,5
35896,M,2004268482,927182,SIN NOMBRE,1392.29327679,6
35897,M,2004268484,927257,SIN NOMBRE,1822.29584606,6
35898,M,20042684852,927249,SIN NOMBRE,1387.653023,7
35899,M,2004268486,913934,RIU DE BAIAU,4604.66365778,6
35900,M,20042684862,927118,SIN NOMBRE,1189.8295067,7
35901,M,20042684864,927202,SIN NOMBRE,1297.39027366,7
35902,M,20042684866,927186,SIN NOMBRE,993.934025671,7
35903,M,2004268488,902583,BARRANC DE LA COMA DE L'ORRI,2413.37247382,6
35904,M,200426852,902046,BARRANC D'AURATI,2157.0458604,5
35905,M,200426854,903240,BARRANC DE NIARTE,1442.99276141,5
35906,M,200426856,904004,BARRANC DELS COMANALS,2506.35099965,5
35907,M,20042686,913923,RIU D'ESTAON,4093.07385231,4
35908,M,2004268612,914328,SIN NOMBRE,1357.88247715,6
35909,M,200426862,913899,RIU D'ANAS,3332.98547932,5
35910,M,2004268622,902473,BARRANC DE L'ESPEIXA,1458.86552316,6
35911,M,200426864,903184,BARRANC DE MATA,2379.51180537,5
35912,M,200426866,913953,RIU DE CARDEDO,3153.97801374,5
35913,M,2004268662,902528,BARRANC DE LA BORDA DE PALAU,1484.84144684,6
35914,M,200426868,914077,RIU DE PERACALÇ,4102.50753721,5
35915,M,2004268682,927470,TORRENT D'ENTRERRIUS,3301.39020417,6
35916,M,20042686822,927223,SIN NOMBRE,1091.27395191,7
35917,M,20042686824,927080,SIN NOMBRE,1125.0326047,7
35918,M,2004268684,927689,TORRENT DE PERAFITA,2595.9932978,6
35919,M,2004268686,927736,TORRENT DE SOLIGUERA,3798.34079589,6
35920,M,200426872,927505,TORRENT DE CASSIBROS,3073.81252715,5
35921,M,200426874,927473,TORRENT D'ESTERRI,4960.08941341,5
35922,M,2004268742,902737,BARRANC DE LA MOLINA,3971.75747954,6
35923,M,20042687422,902457,BARRANC DE L'AUBAGA,2052.72746677,7
35924,M,20042687424,927365,SIN NOMBRE,1370.37155458,7
35925,M,2004268744,927292,SIN NOMBRE,1765.87661154,6
35926,M,2004268752,927727,TORRENT DE SANT MIQUEL,2995.43989508,6
35927,M,20042687522,927539,TORRENT DE GIRMALO,1783.54847183,7
35928,M,20042687524,914015,RIU DE LA CASA VALLE,2309.75392188,7
35929,M,200426875252,927730,TORRENT DE SARREDO,1144.64484607,8
35930,M,20042687526,914154,RIU DEL RAIER,1638.98455552,7
35931,M,20042687528,913922,RIU D'ESTANILLES,2007.79808334,7
35932,M,200426875282,927131,SIN NOMBRE,966.152044913,8
35933,M,20042688,914060,RIU DE LLADORRE,12273.8337556,4
35934,M,2004268812,927487,TORRENT DE BLASI,2993.56874506,6
35935,M,2004268814,927155,SIN NOMBRE,1976.86414662,6
35936,M,2004268816,927001,SIN NOMBRE,1978.39956223,6
35937,M,200426882,914119,RIU DE TAVASCAN,4693.14995192,5
35938,M,2004268822,914080,RIU DE PIULORA,4766.06187712,6
35939,M,20042688222,926964,SIN NOMBRE,1056.63849086,7
35940,M,2004268824,927673,TORRENT DE MASCARO,2755.76974974,6
35941,M,20042688242,927672,TORRENT DE MASCARIDA,3367.69831853,7
35942,M,2004268826,913920,RIU D'ESCOBES,5592.64940502,6
35943,M,20042688262,930011,RIU DE NOARRE,2798.078563,7
35944,M,200426882622,912088,CANAL DE SOLIGUERA,1659.34075743,8
35945,M,200426882624,924444,SIN NOMBRE,1447.10480593,8
35946,M,200426882626,913985,RIU DE GUEROSSO,2641.71190308,8
35947,M,2004268826262,914050,RIU DE LES CANALS,2015.05099629,9
35948,M,2004268826264,923172,SIN NOMBRE,1058.19651237,9
35949,M,200426882628,913979,RIU DE FLAMISELLA,2342.68239385,8
35950,M,200426882632,927523,TORRENT DE CRESTUIS,2559.18435659,8
35951,M,2004268826322,926732,SIN NOMBRE,1026.30484201,9
35952,M,20042688264,914147,RIU DEL PORT,3889.34036351,7
35953,M,200426882642,923150,SIN NOMBRE,1251.06813412,8
35954,M,200426882644,923841,SIN NOMBRE,931.958209029,8
35955,M,20042688266,903581,BARRANC DE VEDOS,2984.85805799,7
35956,M,200426882662,925676,SIN NOMBRE,2468.53898984,8
35957,M,20042688268,927628,TORRENT DE LA ROIA DE MOLLAS,4436.62875513,7
35958,M,200426882682,914038,RIU DE LA RIBERETA,2238.17907398,8
35959,M,200426882684,926439,SIN NOMBRE,2842.97059909,8
35960,M,2004268826842,924386,SIN NOMBRE,1054.32522008,9
35961,M,20042688312,927054,SIN NOMBRE,2091.12771587,7
35962,M,20042688314,927064,SIN NOMBRE,2176.77165407,7
35963,M,2004268832,913399,RIBERA DE BOLDIS,3227.58518805,6
35964,M,20042688322,927048,SIN NOMBRE,1126.37686105,7
35965,M,20042688332,912075,CANAL DE PILANERA,1685.81715735,7
35966,M,20042688334,926799,SIN NOMBRE,1533.72262599,7
35967,M,20042688336,926790,SIN NOMBRE,1159.07908386,7
35968,M,2004268834,903251,BARRANC DE PALLERO,2744.65537699,6
35969,M,20042688342,914163,RIU DELS ESTANYOSOS,2984.18488178,7
35970,M,2004268836,912087,CANAL DE SERRELLO,1971.84937924,6
35971,M,20042688362,926960,SIN NOMBRE,1282.89316908,7
35972,M,20042688372,913926,RIU D'ISON,1830.42694185,7
35973,M,2004268838,912029,CANAL DE BECERO,2866.18530905,6
35974,M,20042688392,912082,CANAL DE ROVINETS,1056.2525338,7
35975,M,200426884,913962,RIU DE CERTASCAN,4248.59715382,5
35976,M,2004268842,914070,RIU DE NAORTE,2720.99284869,6
35977,M,2004268844,925510,SIN NOMBRE,1090.25483044,6
35978,M,2004268846,926634,SIN NOMBRE,1264.27389734,6
35979,M,20042688472,926647,SIN NOMBRE,1454.53998931,7
35980,M,2004268848,914207,RIUET DE LA SERRA PLANA,2862.34462681,6
35981,M,20042688482,923440,SIN NOMBRE,1030.8565889,7
35982,M,20042688484,923303,SIN NOMBRE,1537.79864484,7
35983,M,200426886,913942,RIU DE BROATE,4874.56936991,5
35984,M,2004268862,914104,RIU DE SELLENTE,4067.4924999,6
35985,M,20042688622,913401,RIBERA DE CANEDO,1784.41884188,7
35986,M,2004268864,926724,SIN NOMBRE,1852.57602147,6
35987,M,2004268866,926438,SIN NOMBRE,1920.59074284,6
35988,M,20042688662,924377,SIN NOMBRE,999.714578901,7
35989,M,20042688664,924381,SIN NOMBRE,1116.00963735,7
35990,M,200426888,914088,RIU DE ROMEDO,3563.63735405,5
35991,M,2004268882,924465,SIN NOMBRE,1214.09966539,6
35992,M,2004268884,914211,RIUET DE SALIBARRI,1226.98397529,6
35993,M,2004268886,926448,SIN NOMBRE,2951.91076216,6
35994,M,20042688862,924365,SIN NOMBRE,1207.98310263,7
35995,M,20042688864,924371,SIN NOMBRE,1042.48737617,7
35996,M,2004268888,923125,SIN NOMBRE,1466.44672676,6
35997,M,200426912,902553,BARRANC DE LA CARRUA,1123.72177709,5
35998,M,200426914,902140,BARRANC DE BOES,2286.20242256,5
35999,M,2004269152,903279,BARRANC DE PINEDA,1378.96969865,6
36000,M,200426916,914684,SIN NOMBRE,1982.80173991,5
36001,M,200426918,927798,TORRENT DEL RIU,2530.18245305,5
36002,M,2004269182,926356,SIN NOMBRE,1460.02059339,6
36003,M,20042691822,924510,SIN NOMBRE,1161.7593466,7
36004,M,20042692,913933,RIU DE BAIASCA,4482.46478939,4
36005,M,2004269212,927464,TORRENT D'AURESSI,3062.44463241,6
36006,M,200426922,914856,SIN NOMBRE,2061.24364227,5
36007,M,2004269232,904969,BARRANCO DE CANSABRIDOS,1286.30812943,6
36008,M,200426924,902080,BARRANC D'ESTADINA,2980.62731129,5
36009,M,2004269242,914836,SIN NOMBRE,1759.8039939,6
36010,M,2004269244,914245,SIN NOMBRE,1382.20003868,6
36011,M,2004269246,902081,BARRANC D'ESTADINA II,957.694824489,6
36012,M,2004269252,904027,BARRANC DELS FENERS D'AURESSI,1508.01263488,6
36013,M,200426926,902056,BARRANC D'ENCASI,3095.62302432,5
36014,M,2004269262,914738,SIN NOMBRE,1455.20906075,6
36015,M,2004269264,903656,BARRANC DEL CARGOL,1189.4383782,6
36016,M,20042692642,914750,SIN NOMBRE,1783.96571454,7
36017,M,200426928,902317,BARRANC DE CULTIUS,2311.5581947,5
36018,M,2004269282,914656,SIN NOMBRE,1977.31091515,6
36019,M,2004269284,914671,SIN NOMBRE,1276.39304665,6
36020,M,200426932,902916,BARRANC DE LES AUBAGUES,3199.86413164,5
36021,M,2004269322,914388,SIN NOMBRE,1087.28333948,6
